StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
MNP.JO,-89.04786,-87.59691,5.0,5.001476
MRP.JO,-89.10729,-89.3886,5.0,4.99774
MTN.JO,-89.467636,-89.501915,5.0,4.998458
NED.JO,-89.74504,-89.743805,5.0,4.9991965
NPN.JO,-89.98529,-89.97668,5.0,5.030982
NRP.JO,-74.87563,84.98171,5.0,4.9920254
REM.JO,-89.18367,-88.9133,5.0,5.003618
RLO.JO,-88.433495,-88.67077,5.0,4.9677844
SBK.JO,-89.81912,-89.82345,5.0,4.9576626
SHP.JO,-89.79323,-89.7781,5.0,5.0059075
SLM.JO,-82.19129,-83.41254,5.0,4.9924774
SOL.JO,-89.79921,-89.70693,5.0,4.9946136
VOD.JO,85.27433,87.65129,5.0,4.9977202
ABG.JO,-89.71738,-89.678406,5.0,4.9700613
AGL.JO,-89.876785,-89.8441,5.0,5.004438
AMS.JO,-89.9555,-89.949646,5.0,5.000735
APN.JO,-89.387115,-89.220825,5.0,4.986883
BTI.JO,88.79542,89.61341,5.0,4.9879136
BVT.JO,86.42178,88.478806,5.0,4.998356
CLS.JO,-89.833374,-89.81118,5.0,5.0049167
CPI.JO,89.935455,89.934006,5.0,4.9841022
DSY.JO,-89.59926,-89.517685,5.0,5.001438
EXX.JO,-89.80599,-89.76266,5.0,4.97939
FSR.JO,-89.523705,-89.41051,5.0,4.9096045
GFI.JO,89.60792,89.63314,5.0,4.989079
GLN.JO,-89.5257,-89.44018,5.0,4.9843006
GRT.JO,-77.718254,-58.051613,5.0,5.006721
HAR.JO,-89.10322,-88.4955,5.0,4.9867797
IMP.JO,-89.55892,-89.46031,5.0,5.003281
INL.JO,-89.06787,-88.97114,5.0,5.0001974
INP.JO,-88.88511,-88.71261,5.0,5.003739
KIO.JO,-89.940544,-89.932465,5.0,5.003847
MNP.JO,-89.04786,-88.27431,5.0,4.9903727
MRP.JO,-89.10729,-89.044304,5.0,4.998917
MTN.JO,-89.467636,-89.45812,5.0,5.0001283
NED.JO,-89.74504,-89.70796,5.0,4.9852605
NPN.JO,-89.98529,-89.98019,5.0,5.005538
NRP.JO,-74.87563,-75.33968,5.0,4.9910855
REM.JO,-89.18367,-89.035286,5.0,4.9988317
RLO.JO,-88.433495,-87.99483,5.0,4.9899955
SBK.JO,-89.81912,-89.787506,5.0,4.9729137
SHP.JO,-89.79323,-89.77765,5.0,5.0030227
SLM.JO,-82.19129,-79.224045,5.0,5.00365
SOL.JO,-89.79921,-89.72265,5.0,4.9876943
