StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
FSR.JO,88.48366,88.24462,2.0,1.318615
GFI.JO,89.93446,89.92727,1.0,1.0739199
GLN.JO,-89.84128,-86.71893,1.0,1.17772
GRT.JO,85.694626,87.836784,3.0,1.4729366
HAR.JO,89.65473,89.63817,1.0,1.1380988
IMP.JO,88.65681,89.27057,1.0,1.0598638
INL.JO,89.55971,-13.545804,1.0,1.1031581
INP.JO,89.37873,-67.281975,1.0,1.091421
KIO.JO,89.09793,89.83974,1.0,1.0243521
MNP.JO,89.777084,62.07589,1.0,1.1341192
MRP.JO,89.62349,-89.68674,1.0,1.1461055
MTN.JO,89.35077,-89.770355,1.0,1.0813056
NED.JO,89.72443,-89.537025,1.0,1.0394956
NPN.JO,89.98995,-89.961075,1.0,1.0333921
NRP.JO,86.69805,-89.518456,2.0,1.1161804
REM.JO,89.67857,89.26287,1.0,1.0635235
RLO.JO,-86.693344,88.151245,2.0,1.1896921
SBK.JO,89.308464,-89.11843,1.0,1.0995862
SHP.JO,89.74669,-89.29788,1.0,1.0327275
SLM.JO,88.52862,87.39754,1.0,1.2018863
SOL.JO,-89.91896,-89.89808,1.0,1.043689
VOD.JO,89.7278,-62.708782,1.0,1.1175276
ABG.JO,89.78866,89.33482,1.0,1.1621617
AGL.JO,89.98639,89.82722,1.0,1.0239639
AMS.JO,89.99128,-89.95351,1.0,1.0402608
APN.JO,88.54306,-89.7995,1.0,1.0388077
BTI.JO,-89.97333,-89.872314,1.0,1.0295204
BVT.JO,-89.637054,89.688194,1.0,1.0587932
CLS.JO,-89.76789,-87.61918,1.0,1.0661232
CPI.JO,89.97964,89.9213,1.0,1.0262669
DSY.JO,89.01198,-87.91799,1.0,1.0796721
EXX.JO,89.78561,-89.75219,1.0,1.0507435
FSR.JO,82.86467,88.055016,1.0,1.1966796
GFI.JO,89.940895,89.90354,1.0,1.0903506
GLN.JO,89.36103,-88.79441,1.0,1.1610608
GRT.JO,85.694626,87.91403,3.0,1.8773308
HAR.JO,89.713425,89.55917,1.0,1.0788807
IMP.JO,89.87272,33.395332,1.0,1.0540507
INL.JO,89.38737,85.68185,1.0,1.0829566
INP.JO,89.57297,79.01364,1.0,1.0868714
KIO.JO,89.98359,89.68534,1.0,1.0193678
MNP.JO,89.93063,-89.69902,1.0,1.0532597
MRP.JO,88.50421,-89.87509,1.0,1.021409
MTN.JO,81.46067,-89.741554,1.0,1.0946783
