,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
HAR.JO,0.0,0.0,0.10171252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102163486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17527612,0.0,0.0,0.0,0.0,0.0,0.1814404
IMP.JO,0.0,0.0,0.13506567,0.0,0.111391224,0.0,0.0,0.0,0.0,0.0,0.20465422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12456123,0.20326056,0.20156722,0.0,0.20249212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INL.JO,0.0,0.0,0.0,0.0,0.20129256,0.0,0.10888546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12532961,0.11373141,0.0,0.0,0.0,0.0,0.0,0.1919138,0.0,0.0,0.0,0.0,0.12667422,0.0,0.12313702,0.0,0.18187974
INP.JO,0.0,0.0,0.0,0.114321865,0.0,0.0,0.0,0.0,0.13762824,0.2377526,0.0,0.0,0.11602954,0.13982165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122398265,0.0,0.0,0.13152348,0.0,0.0,0.16584267,0.0,0.0,0.0
KIO.JO,0.0,0.12440711,0.0,0.15760277,0.0,0.0,0.0,0.14738458,0.0,0.0,0.0,0.0,0.0,0.1032621,0.0,0.0,0.0,0.0,0.0,0.1018967,0.0,0.0,0.0,0.0,0.0,0.2686796,0.0,0.0,0.0,0.1649191,0.0,0.0
MNP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.11869162,0.0,0.119770914,0.0,0.0,0.0,0.0,0.0,0.1737628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16299705,0.0,0.12457889,0.11481371,0.0,0.1398619,0.0,0.10322698,0.0,0.0
MRP.JO,0.107700944,0.17834742,0.0,0.0,0.15735658,0.0,0.0,0.0,0.0,0.0,0.14859958,0.0,0.0,0.0,0.0,0.14635085,0.0,0.0,0.0,0.15083389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTN.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12886831,0.1345684,0.14076169,0.0,0.10801971,0.12490266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22523649
NED.JO,0.0,0.0,0.0,0.0,0.0,0.12888874,0.0,0.0,0.19535165,0.0,0.13909414,0.0,0.0,0.0,0.0,0.0,0.0,0.107423425,0.0,0.0,0.0,0.12012285,0.0,0.0,0.0,0.0,0.0,0.0,0.20409079,0.0,0.0,0.0
NPN.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952123,0.0,0.0,0.15572032,0.0,0.121426344,0.0,0.0,0.0,0.0,0.1413629,0.0,0.14258339,0.0,0.0,0.0,0.11039048,0.0,0.0,0.0,0.0,0.0,0.0
NRP.JO,0.0,0.0,0.0,0.0,0.19447345,0.20477675,0.0,0.0,0.0,0.20937383,0.0,0.0,0.0,0.0,0.0,0.12331367,0.0,0.0,0.0,0.0,0.0,0.0,0.11849117,0.0,0.0,0.10705492,0.0,0.0,0.0,0.0,0.0,0.0
REM.JO,0.12872373,0.0,0.16056697,0.0,0.0,0.0,0.0,0.14776133,0.0,0.0,0.0,0.21518259,0.0,0.0,0.0,0.11561071,0.0,0.0,0.0,0.1909821,0.0,0.0,0.0,0.0,0.0,0.0,0.13187255,0.0,0.16524403,0.10562992,0.0,0.0
RLO.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17117691,0.0,0.0,0.0,0.13304071,0.0,0.0,0.2515358,0.0,0.0,0.0,0.0,0.18075591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22031485,0.0,0.0,0.0
SBK.JO,0.0,0.21376228,0.0,0.0,0.0,0.10603616,0.0,0.0,0.0,0.0,0.10212412,0.0,0.0,0.0,0.0,0.0,0.0,0.15406828,0.0,0.0,0.0,0.0,0.13430691,0.0,0.0,0.100376494,0.0,0.0,0.0,0.12947264,0.0,0.0
SHP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13070853,0.15878256,0.11210761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24415378,0.0,0.0,0.0,0.0,0.0,0.0
SLM.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.24919152,0.0,0.0,0.0,0.10850137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18028028,0.0,0.0,0.0,0.14192557,0.0,0.0,0.0,0.0,0.0,0.22525664,0.0,0.0,0.0
SOL.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14256589,0.14141026,0.0,0.0,0.0,0.15168789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14351222,0.0,0.0,0.0,0.0,0.0,0.0
VOD.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25177467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15685867,0.0,0.0,0.0,0.0
