Date,Value
14/03/2016,13547.48
11/3/2016,13632.36
10/3/2016,13661.58
9/3/2016,13854.48
8/3/2016,14098.03
7/3/2016,13941.86
4/3/2016,14032.87
3/3/2016,14441.89
2/3/2016,14467.42
1/3/2016,13854.2
29/02/2016,13784.15
26/02/2016,14751.05
25/02/2016,14661.19
24/02/2016,14727.28
23/02/2016,14877.33
22/02/2016,15357.32
19/02/2016,15289.41
18/02/2016,15667.16
17/02/2016,15154.84
16/02/2016,15388.22
15/02/2016,15437.41
12/2/2016,14583.85
11/2/2016,13890.45
10/2/2016,14393.63
9/2/2016,14011.21
8/2/2016,14263.65
5/2/2016,14449.28
4/2/2016,14200.14
3/2/2016,13671.12
2/2/2016,13732.78
1/2/2016,14221.31
29/01/2016,14243.93
28/01/2016,13653.18
27/01/2016,13074.65
26/01/2016,12495.1
25/01/2016,12840.83
22/01/2016,12801.05
21/01/2016,12328.28
20/01/2016,12633.65
19/01/2016,12978.79
18/01/2016,12915.51
15/01/2016,12800.1
14/01/2016,12978.07
13/01/2016,13187.84
12/1/2016,12861.85
11/1/2016,12658.06
8/1/2016,13221.71
7/1/2016,12980.98
6/1/2016,13568.12
5/1/2016,13701.76
4/1/2016,13635.89
31/12/2015,14278.16
30/12/2015,14360.57
29/12/2015,14474.39
28/12/2015,14804.7
24/12/2015,14974.95
23/12/2015,14873.74
22/12/2015,14538.09
21/12/2015,14488.66
18/12/2015,14158.09
17/12/2015,14341.99
15/12/2015,14205.92
14/12/2015,14385.5
11/12/2015,11936.86
10/12/2015,13949.76
9/12/2015,15441.19
8/12/2015,15224.84
7/12/2015,15219.22
4/12/2015,15122.64
3/12/2015,15362.93
2/12/2015,15642.56
1/12/2015,15819.38
30/11/2015,15996.57
27/11/2015,16429.52
26/11/2015,16545.22
25/11/2015,16387.3
24/11/2015,16750.93
23/11/2015,17087.25
20/11/2015,17296.13
19/11/2015,16851.73
18/11/2015,16509.01
17/11/2015,16877.67
16/11/2015,16393.51
13/11/2015,16395.46
12/11/2015,16553.17
11/11/2015,17018.33
10/11/2015,17278.75
9/11/2015,17437.71
6/11/2015,17669.35
5/11/2015,17831.11
4/11/2015,17866.1
3/11/2015,17725.03
2/11/2015,17686.64
30/10/2015,17698.73
29/10/2015,17679.18
28/10/2015,17900.73
27/10/2015,17664.14
26/10/2015,17984.84
23/10/2015,17731.54
22/10/2015,17463.78
21/10/2015,17565.65
20/10/2015,17599.65
19/10/2015,17671.75
16/10/2015,17402.83
15/10/2015,17318.73
14/10/2015,17330.15
13/10/2015,17260.09
12/10/2015,17538.79
9/10/2015,17739.04
8/10/2015,17529.67
7/10/2015,17731.29
6/10/2015,17780.83
5/10/2015,17653.1
2/10/2015,17314.74
1/10/2015,17276.88
30/09/2015,16982.69
29/09/2015,16812.09
28/09/2015,16783.62
25/09/2015,17296.16
23/09/2015,17282.61
22/09/2015,17306.26
21/09/2015,17431.3
18/09/2015,17670.12
17/09/2015,17692.85
16/09/2015,17151.46
15/09/2015,16980.1
14/09/2015,17167.89
11/9/2015,17058.34
10/9/2015,16905.93
9/9/2015,17121.65
8/9/2015,16865.15
7/9/2015,16638.13
4/9/2015,17464.78
3/9/2015,17567.47
2/9/2015,17249.2
1/9/2015,17122.83
31/08/2015,17282
28/08/2015,17314.35
27/08/2015,17283.38
26/08/2015,16931.38
25/08/2015,17295.72
24/08/2015,17054.3
21/08/2015,17339.02
20/08/2015,17412.21
19/08/2015,17748.94
18/08/2015,17808.81
17/08/2015,18040.27
14/08/2015,17957.74
13/08/2015,18089.18
12/8/2015,18166.82
11/8/2015,18599.99
7/8/2015,18533.79
6/8/2015,18684.56
5/8/2015,18875.54
4/8/2015,18905.49
3/8/2015,18482.77
31/07/2015,18514.21
30/07/2015,18428.23
29/07/2015,18393.95
28/07/2015,18781.91
27/07/2015,18691.04
24/07/2015,18719.14
23/07/2015,18896.16
22/07/2015,18769.14
21/07/2015,19019.63
20/07/2015,18908.71
17/07/2015,18807.84
16/07/2015,18689.51
15/07/2015,18715.08
14/07/2015,18833.1
13/07/2015,18808.95
10/7/2015,18877.89
9/7/2015,18545.18
8/7/2015,18164.58
7/7/2015,17973.39
6/7/2015,18317.28
3/7/2015,18263.79
2/7/2015,18216.42
1/7/2015,18143.15
30/06/2015,18141.86
29/06/2015,17806.92
26/06/2015,18100.51
25/06/2015,18267.14
24/06/2015,18031.52
23/06/2015,18050.31
22/06/2015,17711.16
19/06/2015,17471.26
18/06/2015,17571.01
17/06/2015,17557.01
15/06/2015,17812.25
12/6/2015,18132.39
11/6/2015,18327.39
10/6/2015,18139.06
9/6/2015,18010.04
8/6/2015,17934.65
5/6/2015,17670.51
4/6/2015,17478.98
3/6/2015,17672.45
2/6/2015,17683.67
1/6/2015,17741.29
29/05/2015,17653.46
28/05/2015,17847.51
27/05/2015,17928.89
26/05/2015,17936.3
25/05/2015,18306.35
22/05/2015,18270.72
21/05/2015,18314.48
20/05/2015,18348.47
19/05/2015,18504.51
18/05/2015,18538.81
15/05/2015,18543.37
14/05/2015,17932.28
13/05/2015,18112.43
12/5/2015,18276.66
11/5/2015,18456.22
8/5/2015,18515.69
7/5/2015,18413.54
6/5/2015,18777.18
5/5/2015,18878.11
4/5/2015,18832
30/04/2015,19076.98
29/04/2015,19249.25
28/04/2015,19210.98
24/04/2015,18995.68
23/04/2015,19069.16
22/04/2015,18985.93
21/04/2015,19024.21
20/04/2015,18592.87
17/04/2015,18370.86
16/04/2015,18379.69
15/04/2015,18388.31
14/04/2015,18478.66
13/04/2015,18498.8
10/4/2015,19143.28
9/4/2015,19172.29
8/4/2015,19235.1
7/4/2015,19466.15
2/4/2015,18903.55
1/4/2015,18802.15
31/03/2015,18504.92
30/03/2015,18501.3
27/03/2015,18189.54
26/03/2015,18334.9
25/03/2015,18443.37
24/03/2015,18344.27
23/03/2015,17773.5
20/03/2015,18008.31
19/03/2015,18325.86
18/03/2015,18014.31
17/03/2015,18015.88
16/03/2015,17749.38
13/03/2015,17547.39
12/3/2015,17682.95
11/3/2015,17435.83
10/3/2015,17508.3
9/3/2015,17823.52
6/3/2015,18389.99
5/3/2015,18586.77
4/3/2015,18700.72
3/3/2015,18599.58
2/3/2015,19097.58
27/02/2015,19238.61
26/02/2015,19311.02
25/02/2015,19382.84
24/02/2015,19005.54
23/02/2015,18970.37
20/02/2015,18866.59
19/02/2015,19025.62
18/02/2015,18837.47
17/02/2015,18509.01
16/02/2015,18559.24
13/02/2015,18618.15
12/2/2015,18690.79
11/2/2015,18815.92
10/2/2015,18791.5
9/2/2015,19009.79
6/2/2015,18947.25
5/2/2015,18486.66
4/2/2015,18861.63
3/2/2015,19266.55
2/2/2015,19124.53
30/01/2015,19836.83
29/01/2015,19802.88
28/01/2015,19899.03
27/01/2015,19476.06
26/01/2015,18983.87
23/01/2015,18773.69
22/01/2015,18432.64
21/01/2015,17975.8
20/01/2015,18057.34
19/01/2015,18067.94
16/01/2015,18099.9
15/01/2015,18158.4
14/01/2015,18164.23
13/01/2015,18275.43
12/1/2015,17950.23
9/1/2015,18346.78
8/1/2015,18478.43
7/1/2015,18079.05
6/1/2015,17772.76
5/1/2015,17580.07
2/1/2015,18212.96
31/12/2014,18185.78
30/12/2014,18165.55
29/12/2014,18243.09
24/12/2014,18029.52
23/12/2014,18002.32
22/12/2014,17802.52
19/12/2014,17849.29
18/12/2014,17616.67
17/12/2014,17066.5
15/12/2014,17061.92
12/12/2014,17217.46
11/12/2014,17556.85
10/12/2014,17838.38
9/12/2014,17942.96
8/12/2014,18133.75
5/12/2014,18067.83
4/12/2014,17981.94
3/12/2014,18058.68
2/12/2014,17802.38
1/12/2014,17638.18
28/11/2014,18102.9
27/11/2014,18026.08
26/11/2014,18014.11
25/11/2014,18058.55
24/11/2014,18310.43
21/11/2014,17964.76
20/11/2014,17798.3
19/11/2014,17846.28
18/11/2014,17599.59
17/11/2014,17578.85
14/11/2014,17652.52
13/11/2014,17710.14
12/11/2014,17522.44
11/11/2014,17431.78
10/11/2014,17077.64
7/11/2014,16829.39
6/11/2014,16898.9
5/11/2014,17041.92
4/11/2014,17468.86
3/11/2014,17261.89
31/10/2014,17488.14
30/10/2014,17157.81
29/10/2014,16768.28
28/10/2014,16351.87
27/10/2014,16155.63
24/10/2014,15908.68
23/10/2014,15870.38
22/10/2014,15985.21
21/10/2014,15903.73
20/10/2014,15754.26
17/10/2014,15566.32
16/10/2014,15391.02
15/10/2014,15709.82
14/10/2014,15747.97
13/10/2014,15676.57
10/10/2014,15539.8
9/10/2014,15695.92
8/10/2014,15593.18
7/10/2014,15714.14
6/10/2014,15706.62
3/10/2014,15481.88
2/10/2014,15403.53
1/10/2014,15498.78
30/09/2014,15426.9
29/09/2014,15517.96
26/09/2014,15500.25
25/09/2014,15554.76
23/09/2014,15600.16
22/09/2014,15899.89
19/09/2014,16274.25
18/09/2014,16464.2
17/09/2014,16348.77
16/09/2014,16231.2
15/09/2014,16180.36
12/9/2014,16391.06
11/9/2014,16503.23
10/9/2014,16527.03
9/9/2014,16856.27
8/9/2014,17296.77
5/9/2014,17580.88
4/9/2014,17538.77
3/9/2014,17107.76
2/9/2014,16841.91
1/9/2014,16772.76
29/08/2014,16684.79
28/08/2014,16922.32
27/08/2014,17059.09
26/08/2014,16944.12
25/08/2014,16771.68
22/08/2014,16720.92
21/08/2014,16706.37
20/08/2014,16528.94
19/08/2014,16828.32
18/08/2014,16812.29
15/08/2014,16734.34
14/08/2014,16780.43
13/08/2014,16940.79
12/8/2014,17048.15
11/8/2014,16890.44
8/8/2014,16585
7/8/2014,16739.16
6/8/2014,16784.89
5/8/2014,17042.1
4/8/2014,16866.27
1/8/2014,16726.75
31/07/2014,16776.39
30/07/2014,16992.68
29/07/2014,17278.61
28/07/2014,17131.98
25/07/2014,16861.01
24/07/2014,16847.72
23/07/2014,16850.07
22/07/2014,16681.81
21/07/2014,16563.88
18/07/2014,16616.49
17/07/2014,16558.92
16/07/2014,16678.54
15/07/2014,16534.65
14/07/2014,16545.44
11/7/2014,16366.21
10/7/2014,16058.18
9/7/2014,16306.94
8/7/2014,16279.45
7/7/2014,16144.44
4/7/2014,15974.95
3/7/2014,16075.46
2/7/2014,16213.85
1/7/2014,16311.75
30/06/2014,16099.3
27/06/2014,15895.57
26/06/2014,16017.7
25/06/2014,15999.39
24/06/2014,16162.29
23/06/2014,16174.82
20/06/2014,16066.91
19/06/2014,15952.27
18/06/2014,15778.58
17/06/2014,16236.84
13/06/2014,16138.97
12/6/2014,16273.38
11/6/2014,16328.65
10/6/2014,16096.77
9/6/2014,15922.54
6/6/2014,15954.65
5/6/2014,15663.79
4/6/2014,15468.55
3/6/2014,15316.82
2/6/2014,15364.53
30/05/2014,15463.69
29/05/2014,15527.34
28/05/2014,15581.54
27/05/2014,15615.31
26/05/2014,15759.69
23/05/2014,15830.4
22/05/2014,15694.97
21/05/2014,15533.17
20/05/2014,15561.07
19/05/2014,15524.49
16/05/2014,15459.61
15/05/2014,15637.27
14/05/2014,15618.85
13/05/2014,15660.31
12/5/2014,15567.47
9/5/2014,15419.71
8/5/2014,15449.55
6/5/2014,15116.28
5/5/2014,15222.06
2/5/2014,15481.64
30/04/2014,15423.72
29/04/2014,15409.1
25/04/2014,15481.67
24/04/2014,15309.83
23/04/2014,15365.08
22/04/2014,15245.82
17/04/2014,15350.3
16/04/2014,15081.7
15/04/2014,15018.96
14/04/2014,15172.05
11/4/2014,15265.75
10/4/2014,15387.24
9/4/2014,15543.16
8/4/2014,15470.11
7/4/2014,15295.6
4/4/2014,15172.39
3/4/2014,15026
2/4/2014,15013.35
1/4/2014,14816.84
31/03/2014,14856.78
28/03/2014,15115.65
27/03/2014,15006.91
26/03/2014,15015.07
25/03/2014,14687.17
24/03/2014,14390.33
20/03/2014,14349.31
19/03/2014,14345.3
18/03/2014,14153.23
17/03/2014,14043.6
14/03/2014,13796.22
13/03/2014,13792.79
12/3/2014,13515.61
11/3/2014,13668.71
10/3/2014,13635.26
7/3/2014,13724.14
6/3/2014,13480.64
5/3/2014,13357.8
4/3/2014,13234.98
3/3/2014,13120.26
28/02/2014,13167.02
27/02/2014,13137.46
26/02/2014,13313.4
25/02/2014,13472.88
24/02/2014,13397.81
21/02/2014,13171.68
20/02/2014,13257.23
19/02/2014,13358.76
18/02/2014,13381.28
17/02/2014,13358.31
14/02/2014,13089.7
13/02/2014,12964.65
12/2/2014,12915.04
11/2/2014,12861.19
10/2/2014,12504.41
7/2/2014,12601.71
6/2/2014,12445.54
5/2/2014,12550.74
4/2/2014,12533.49
3/2/2014,12709
31/01/2014,12751.28
30/01/2014,12449.76
29/01/2014,12886.88
28/01/2014,12996.69
27/01/2014,13107.91
24/01/2014,13233.05
23/01/2014,13367.14
22/01/2014,13199.95
21/01/2014,12965.92
20/01/2014,12901.23
17/01/2014,13008.91
16/01/2014,13287.02
15/01/2014,13189.65
14/01/2014,13004.49
13/01/2014,13163.35
10/1/2014,13190.82
9/1/2014,13134.35
8/1/2014,13199.64
7/1/2014,13228.11
6/1/2014,13059
3/1/2014,13387.54
2/1/2014,13343.47
31/12/2013,13303.95
30/12/2013,13380.88
27/12/2013,13240.38
24/12/2013,13119.08
23/12/2013,13153.42
20/12/2013,13073.05
19/12/2013,12718.17
18/12/2013,12699.08
17/12/2013,12808.71
13/12/2013,12737.3
12/12/2013,12865.12
11/12/2013,12932.2
10/12/2013,13039.98
9/12/2013,13130.44
6/12/2013,13385.26
5/12/2013,13204.58
4/12/2013,13254.66
3/12/2013,13277.05
2/12/2013,13645.77
29/11/2013,13575
28/11/2013,13554.74
27/11/2013,13489.49
26/11/2013,13086.48
25/11/2013,13339.42
22/11/2013,13382.41
21/11/2013,13599.06
20/11/2013,13767.99
19/11/2013,13822.1
18/11/2013,13886.6
15/11/2013,14719.52
14/11/2013,14606.25
13/11/2013,14559.07
12/11/2013,14730.76
11/11/2013,14781.08
8/11/2013,14812.32
7/11/2013,14934.07
6/11/2013,15139.28
5/11/2013,15097.84
4/11/2013,15213.26
1/11/2013,15246.46
31/10/2013,15341.93
30/10/2013,15448.78
29/10/2013,15473.01
28/10/2013,15374.11
25/10/2013,15057.07
24/10/2013,15205.81
23/10/2013,15224.08
22/10/2013,15444.08
21/10/2013,15461.72
18/10/2013,15604.29
17/10/2013,15692.2
16/10/2013,15583.95
15/10/2013,15453.83
14/10/2013,15291
11/10/2013,15200.6
10/10/2013,14777.72
9/10/2013,14479.55
8/10/2013,14808.72
7/10/2013,14731.7
4/10/2013,14726.83
3/10/2013,14786.66
2/10/2013,14632.51
1/10/2013,14739.59
30/09/2013,14731.73
27/09/2013,14782.21
26/09/2013,14882.63
25/09/2013,14806.37
23/09/2013,14609.19
20/09/2013,14517.18
19/09/2013,14516.4
18/09/2013,14205.36
17/09/2013,14319.26
16/09/2013,14305.48
13/09/2013,14194.7
12/9/2013,14296.84
11/9/2013,14034.16
10/9/2013,13928.37
9/9/2013,13836.57
6/9/2013,14241.99
5/9/2013,13995.08
4/9/2013,13937.8
3/9/2013,13789.46
2/9/2013,13740.37
30/08/2013,13632.07
29/08/2013,13568.83
28/08/2013,13547.7
27/08/2013,13752.9
26/08/2013,13830.56
23/08/2013,13709.9
22/08/2013,13740.95
21/08/2013,13828.74
20/08/2013,13836.98
19/08/2013,13884.33
16/08/2013,13983.25
15/08/2013,13934.74
14/08/2013,14030.47
13/08/2013,14084.26
12/8/2013,14008.98
8/8/2013,14040.61
7/8/2013,14011.44
6/8/2013,14076.67
5/8/2013,14143.19
2/8/2013,14078.8
1/8/2013,14167.92
31/07/2013,14105.68
30/07/2013,14394.55
29/07/2013,15100.03
26/07/2013,14768.86
25/07/2013,14862.78
24/07/2013,14928.24
23/07/2013,14644.19
22/07/2013,14051.1
19/07/2013,14081.09
18/07/2013,14287.42
17/07/2013,14206.1
16/07/2013,14069.26
15/07/2013,14328.6
12/7/2013,14410.37
11/7/2013,14111.35
10/7/2013,13796.81
9/7/2013,14127.24
8/7/2013,13863.32
5/7/2013,13906.5
4/7/2013,14139.69
3/7/2013,14273.59
2/7/2013,14609.37
1/7/2013,14686.65
28/06/2013,14657.79
27/06/2013,14348.91
26/06/2013,14393.6
25/06/2013,13864.83
24/06/2013,13591.65
21/06/2013,13786.49
20/06/2013,13995.83
19/06/2013,14166.46
18/06/2013,14310.58
14/06/2013,14047.35
13/06/2013,13943.74
12/6/2013,14017.51
11/6/2013,14012.52
10/6/2013,14218.68
7/6/2013,14243.31
6/6/2013,14165.62
5/6/2013,14208.9
4/6/2013,14471.63
3/6/2013,14454.91
31/05/2013,14699.82
30/05/2013,14817.26
29/05/2013,14559.34
28/05/2013,14736.25
27/05/2013,14673.94
24/05/2013,14672.26
23/05/2013,14790.99
22/05/2013,15024.09
21/05/2013,14843.01
20/05/2013,14698.56
17/05/2013,15300.92
16/05/2013,15263.51
15/05/2013,14931.91
14/05/2013,14968.01
13/05/2013,15105.86
10/5/2013,15069.2
9/5/2013,15142.66
8/5/2013,15058.62
7/5/2013,14964.06
6/5/2013,14887.01
3/5/2013,14742.61
2/5/2013,14818.86
30/04/2013,14625.33
29/04/2013,14472.51
26/04/2013,14508.29
25/04/2013,14709.51
24/04/2013,14480.39
23/04/2013,14693.15
22/04/2013,14860.02
19/04/2013,14849.78
18/04/2013,14845.08
17/04/2013,15084.54
16/04/2013,15167.38
15/04/2013,15005.66
12/4/2013,15449.59
11/4/2013,15685.87
10/4/2013,15489.19
9/4/2013,15144.78
8/4/2013,15138.15
5/4/2013,15035.15
4/4/2013,15205.41
3/4/2013,15456.25
2/4/2013,15636.35
28/03/2013,15431.74
27/03/2013,15902.16
26/03/2013,15934.6
25/03/2013,15477.49
22/03/2013,15413.33
20/03/2013,15814.41
19/03/2013,15876.59
18/03/2013,15900.63
15/03/2013,16052.14
14/03/2013,16324.86
13/03/2013,16375.36
12/3/2013,16400.8
11/3/2013,16542.98
8/3/2013,16563.4
7/3/2013,16455.09
6/3/2013,16509.78
5/3/2013,16338.85
4/3/2013,16225.52
1/3/2013,16265.89
28/02/2013,16165.27
27/02/2013,16155.87
26/02/2013,16262.58
25/02/2013,16357.53
22/02/2013,16160.35
21/02/2013,16247.37
20/02/2013,16370.63
19/02/2013,16397.77
18/02/2013,16413.95
15/02/2013,16620.74
14/02/2013,16649.29
13/02/2013,16674.58
12/2/2013,16509.76
11/2/2013,16488.57
8/2/2013,16679.43
7/2/2013,17077.94
6/2/2013,17106.14
5/2/2013,17074.77
4/2/2013,16937.62
1/2/2013,17051.76
31/01/2013,16920.32
30/01/2013,17126.81
29/01/2013,17123.5
28/01/2013,16758.82
25/01/2013,16760.81
24/01/2013,16677.07
23/01/2013,16564.79
22/01/2013,16438.59
21/01/2013,16270.26
18/01/2013,16264.21
17/01/2013,16422.5
16/01/2013,16443.94
15/01/2013,16474.89
14/01/2013,16796.62
11/1/2013,16700.46
10/1/2013,16578.13
9/1/2013,16726.84
8/1/2013,16518.68
7/1/2013,16478.22
4/1/2013,16534.49
3/1/2013,16625.53
2/1/2013,16613.21
31/12/2012,16404.55
28/12/2012,16414.1
27/12/2012,16433.04
24/12/2012,16425.4
21/12/2012,16380.63
20/12/2012,16529.95
19/12/2012,16287.51
18/12/2012,16156.88
14/12/2012,16134.93
13/12/2012,15970.92
12/12/2012,15908.76
11/12/2012,15886.35
10/12/2012,15449.98
7/12/2012,15269.38
6/12/2012,14766.85
5/12/2012,14156.17
4/12/2012,13992.78
3/12/2012,14027.85
30/11/2012,13938.3
29/11/2012,13886.86
28/11/2012,13917.53
27/11/2012,13879.59
26/11/2012,13877.4
23/11/2012,13971.69
22/11/2012,14068.3
21/11/2012,14211.71
20/11/2012,14173.63
19/11/2012,14291.09
16/11/2012,13942.7
15/11/2012,13817.36
14/11/2012,14038.57
13/11/2012,14131.12
12/11/2012,14348.77
9/11/2012,14408.76
8/11/2012,14611.94
7/11/2012,14481.76
6/11/2012,14443.84
5/11/2012,14373.03
2/11/2012,14063.88
1/11/2012,13991.54
31/10/2012,13946.15
30/10/2012,14018.32
29/10/2012,13935.81
26/10/2012,13973.78
25/10/2012,14025.95
24/10/2012,13984.52
23/10/2012,13915.43
22/10/2012,13973.47
19/10/2012,13878.15
18/10/2012,13856.47
17/10/2012,13891.03
16/10/2012,13931.42
15/10/2012,13646.73
12/10/2012,13679.2
11/10/2012,13652.66
10/10/2012,13410.44
9/10/2012,13820.76
8/10/2012,13765.26
5/10/2012,13910.64
4/10/2012,14095.58
3/10/2012,13913.58
2/10/2012,13936.42
1/10/2012,13856.88
28/09/2012,13779.24
27/09/2012,13777.1
26/09/2012,13823.66
25/09/2012,13748.55
21/09/2012,13591.31
20/09/2012,13550.36
19/09/2012,13681.22
18/09/2012,13517.1
17/09/2012,13316.63
14/09/2012,13455.22
13/09/2012,13550.56
12/9/2012,13736.03
11/9/2012,13649.41
10/9/2012,13705.46
7/9/2012,13851.3
6/9/2012,13864.07
5/9/2012,13843.76
4/9/2012,13923.39
3/9/2012,13945.83
31/08/2012,14197.45
30/08/2012,14108.46
29/08/2012,14185.46
28/08/2012,14405.69
27/08/2012,14348.36
24/08/2012,14336.29
23/08/2012,14122.46
22/08/2012,13986.28
21/08/2012,14171.16
20/08/2012,14180.28
17/08/2012,14196.81
16/08/2012,14083.83
15/08/2012,13957.79
14/08/2012,13903.61
13/08/2012,13774.52
10/8/2012,13646.3
8/8/2012,13608.5
7/8/2012,13709.78
6/8/2012,13934.95
3/8/2012,13967.61
2/8/2012,13708.52
1/8/2012,13571.03
31/07/2012,13485.09
30/07/2012,13810.13
27/07/2012,13709.39
26/07/2012,13604.82
25/07/2012,13659.59
24/07/2012,13649.7
23/07/2012,13587.78
20/07/2012,13818.43
19/07/2012,13944.3
18/07/2012,13855.9
17/07/2012,13799.41
16/07/2012,13794.42
13/07/2012,13705.67
12/7/2012,13672.71
11/7/2012,13750.69
10/7/2012,13783.81
9/7/2012,13718.25
6/7/2012,13554.49
5/7/2012,13514.5
4/7/2012,13617.15
3/7/2012,13673.54
2/7/2012,13846.8
29/06/2012,13800.78
28/06/2012,13885.33
27/06/2012,14205.89
26/06/2012,14526.76
25/06/2012,15735.26
22/06/2012,15731.18
21/06/2012,15608.63
20/06/2012,15562.75
19/06/2012,15502.93
18/06/2012,15491.26
15/06/2012,15307.87
14/06/2012,15212.36
13/06/2012,15017.8
12/6/2012,14933.05
11/6/2012,15232.21
8/6/2012,15345.58
7/6/2012,15412.12
6/6/2012,15153.32
5/6/2012,15104.78
4/6/2012,14938.5
1/6/2012,14979.4
31/05/2012,15056.48
30/05/2012,14883.74
29/05/2012,14892.98
28/05/2012,14981.48
25/05/2012,15010.96
24/05/2012,15034.24
23/05/2012,15145.01
22/05/2012,15267.72
21/05/2012,15061.49
18/05/2012,14990.59
17/05/2012,15283.71
16/05/2012,15214.14
15/05/2012,15296.52
14/05/2012,15489.53
11/5/2012,15688.69
10/5/2012,15510.96
9/5/2012,15540.16
8/5/2012,15741.74
7/5/2012,15881.64
4/5/2012,16258.96
3/5/2012,16117.56
2/5/2012,15950.17
30/04/2012,15784.91
26/04/2012,15485.58
25/04/2012,15561.36
24/04/2012,15655.88
23/04/2012,15819.44
20/04/2012,16031.62
19/04/2012,15967.96
18/04/2012,15845.05
17/04/2012,15688.43
16/04/2012,15641.66
13/04/2012,15779.39
12/4/2012,15761.25
11/4/2012,15623.34
10/4/2012,15662.36
5/4/2012,15389.32
4/4/2012,15631.76
3/4/2012,15701.11
2/4/2012,15486.85
30/03/2012,15565.99
29/03/2012,15497.96
28/03/2012,15714.97
27/03/2012,15750.93
26/03/2012,15450.33
23/03/2012,15644.1
22/03/2012,15574.95
20/03/2012,15740.85
19/03/2012,15817.24
16/03/2012,16093.62
15/03/2012,16088.31
14/03/2012,16032.81
13/03/2012,15887.36
12/3/2012,15852.62
9/3/2012,15809.88
8/3/2012,15687.74
7/3/2012,15581.61
6/3/2012,15539.72
5/3/2012,15812.74
2/3/2012,15888.83
1/3/2012,15902.96
29/02/2012,15961.24
28/02/2012,15763.68
27/02/2012,15703.24
24/02/2012,15705.57
23/02/2012,15275.69
22/02/2012,15098.96
21/02/2012,15112.18
20/02/2012,15148.53
17/02/2012,15101.45
16/02/2012,15036.29
15/02/2012,15227.36
14/02/2012,15090.61
13/02/2012,15103.32
10/2/2012,15040.33
9/2/2012,14875.76
8/2/2012,14775
7/2/2012,14786.25
6/2/2012,14793.12
3/2/2012,14783.16
2/2/2012,14868.41
1/2/2012,14795.83
31/01/2012,14827.52
30/01/2012,14620.79
27/01/2012,14905.58
26/01/2012,14875.94
25/01/2012,14667.96
24/01/2012,14784.39
23/01/2012,15089.15
20/01/2012,15122.59
19/01/2012,14989
18/01/2012,14887.05
17/01/2012,14898.79
16/01/2012,14786.41
13/01/2012,14829.22
12/1/2012,14676.76
11/1/2012,14526.83
10/1/2012,14507.86
9/1/2012,14427.88
6/1/2012,14434.7
5/1/2012,14359.5
4/1/2012,14324.4
3/1/2012,14340.17
30/12/2011,14101.68
29/12/2011,14030.57
28/12/2011,14139.61
23/12/2011,13988.89
22/12/2011,13880.9
21/12/2011,13943.28
20/12/2011,13858.36
19/12/2011,14068.33
15/12/2011,14057.9
14/12/2011,14043.2
13/12/2011,14235.5
12/12/2011,14238.66
9/12/2011,14335.26
8/12/2011,14491.56
7/12/2011,14584.87
6/12/2011,14453.29
5/12/2011,14341.53
2/12/2011,14148.03
1/12/2011,14124.14
30/11/2011,14064.21
29/11/2011,13645.68
28/11/2011,13652.06
25/11/2011,13493.93
24/11/2011,13594.18
23/11/2011,13466.3
22/11/2011,13567.03
21/11/2011,13695.12
18/11/2011,13842.61
17/11/2011,14071.88
16/11/2011,14019.52
15/11/2011,13885.1
14/11/2011,13901.91
11/11/2011,13910.97
10/11/2011,13938.27
9/11/2011,13998.78
8/11/2011,14235.2
7/11/2011,13979.43
4/11/2011,13975.16
3/11/2011,14067.37
2/11/2011,14153.32
1/11/2011,14170.88
31/10/2011,14281.28
28/10/2011,14266.33
27/10/2011,14154.33
26/10/2011,14000.59
25/10/2011,14012.91
24/10/2011,13940.06
21/10/2011,13778.48
20/10/2011,13781.67
19/10/2011,13747.57
18/10/2011,13589.93
17/10/2011,13630.01
14/10/2011,13814.71
13/10/2011,13816.31
12/10/2011,13836.43
11/10/2011,13871.94
10/10/2011,14101.01
7/10/2011,13809.54
6/10/2011,13639.58
5/10/2011,13395.3
4/10/2011,13329.15
3/10/2011,13372.07
30/09/2011,13239.3
29/09/2011,13650.06
28/09/2011,13856.33
27/09/2011,13594.78
26/09/2011,13331.75
23/09/2011,13331.26
22/09/2011,13578.66
21/09/2011,14012.45
20/09/2011,13878.63
19/09/2011,13994.79
16/09/2011,14226.47
15/09/2011,14119.38
14/09/2011,13811.94
13/09/2011,13800.51
12/9/2011,13813.66
9/9/2011,14264.75
8/9/2011,14204.6
7/9/2011,13789.2
6/9/2011,13544.63
5/9/2011,13621.36
2/9/2011,13822.05
1/9/2011,13956.14
31/08/2011,13833.4
30/08/2011,13616.46
29/08/2011,13608.68
26/08/2011,13139.43
25/08/2011,13322.94
24/08/2011,13199.91
23/08/2011,13162.78
22/08/2011,13114.22
19/08/2011,13235.62
18/08/2011,13302.62
17/08/2011,13403.7
16/08/2011,13361.81
15/08/2011,13423.15
12/8/2011,13343.82
11/8/2011,12854.23
10/8/2011,12662.39
8/8/2011,12604.94
5/8/2011,12806.89
4/8/2011,13339.48
3/8/2011,13420.55
2/8/2011,13480.34
1/8/2011,13263.44
29/07/2011,13178.73
28/07/2011,13113.12
27/07/2011,13191.21
26/07/2011,13264.43
25/07/2011,13207.8
22/07/2011,13312.53
21/07/2011,13270.87
20/07/2011,13299.39
19/07/2011,13344.93
18/07/2011,13385.48
