StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
SHP.JO,89.94439,-89.715904,1.0,1.0419338
SHP.JO,-89.60022,-89.795876,1.0,1.0499061
CLS.JO,-89.50663,-89.74552,1.0,1.1447372
SHP.JO,-85.48545,-89.781815,1.0,1.0403812
MTN.JO,89.835075,-89.79097,1.0,1.0400879
VOD.JO,-89.38414,-89.79198,1.0,1.0400542
AMS.JO,-89.843346,-89.78708,1.0,1.0402157
CLS.JO,88.77917,-89.77798,1.0,1.040497
GLN.JO,89.26856,-89.7812,1.0,1.0404
INP.JO,88.762184,-89.73071,1.0,1.130875
AMS.JO,89.724915,-89.83993,1.0,1.0379517
APN.JO,-89.81832,-89.72741,1.0,1.1248946
VOD.JO,-88.69733,-89.71893,1.0,1.1250563
MTN.JO,-87.31428,-89.801765,1.0,1.0498511
NED.JO,89.75421,-89.74566,1.0,1.0413325
SHP.JO,89.13968,-89.79169,1.0,1.0400639
MRP.JO,89.690834,-89.76657,2.0,1.0408182
AMS.JO,85.69652,-89.79084,1.0,1.0400922
ABG.JO,-89.59097,-89.76835,1.0,1.0407703
MNP.JO,-89.88071,-89.79712,1.0,1.0398763
CPI.JO,-89.97123,-89.77081,1.0,1.0407025
AMS.JO,89.98921,-89.01433,1.0,1.0455918
CLS.JO,-77.902245,-89.79682,1.0,1.039887
MRP.JO,89.81412,-89.763054,1.0,1.0409111
BVT.JO,-89.543884,-89.78294,1.0,1.0403465
ABG.JO,-89.485115,-89.80368,1.0,1.064375
RLO.JO,89.576385,-89.805855,1.0,1.0643287
FSR.JO,-88.9962,-89.78169,1.0,1.040385
IMP.JO,-89.58671,-89.784,1.0,1.0403136
KIO.JO,-89.121216,-89.79912,1.0,1.0398049
GLN.JO,-89.40524,-89.78986,1.0,1.040125
APN.JO,-89.48975,-89.78113,1.0,1.0404022
FSR.JO,-89.45766,-89.78368,1.0,1.0403233
MTN.JO,89.44059,-89.780945,1.0,1.0404078
DSY.JO,-89.2183,-89.79102,2.0,1.0400865
GFI.JO,-84.94894,-89.76933,1.0,1.0407431
BVT.JO,-89.53116,-89.78569,1.0,1.0402603
HAR.JO,89.66805,-89.77797,1.0,1.0404971
INP.JO,-88.89964,-89.782196,2.0,1.0403695
VOD.JO,-89.22734,-89.790085,2.0,1.0401175
BTI.JO,-89.89983,-89.81263,1.0,1.0991213
SBK.JO,-89.364784,-89.794334,1.0,1.039974
BVT.JO,89.711426,-89.77804,1.0,1.040495
SOL.JO,89.963776,-89.731636,1.0,1.1248103
GFI.JO,-89.76254,-89.80228,1.0,1.0396886
SLM.JO,-89.19464,-89.8355,1.0,1.1053987
BVT.JO,-89.69111,-89.799965,1.0,1.0397742
VOD.JO,-88.875404,-89.78396,1.0,1.0403147
REM.JO,-89.823555,-89.775505,1.0,1.0405693
HAR.JO,89.46744,-89.69174,1.0,1.2419605
BTI.JO,89.94485,-89.76719,1.0,1.0408015
SHP.JO,-89.26392,-89.781296,1.0,1.0403969
AMS.JO,-89.97309,-88.5097,1.0,1.0460935
MNP.JO,-89.947075,-89.75508,1.0,1.0411116
IMP.JO,-89.1795,-89.78575,1.0,1.0402582
VOD.JO,89.47504,-89.70464,1.0,1.1253074
GRT.JO,79.3314,-85.88508,1.0,1.301208
GRT.JO,87.85921,-89.696815,2.0,1.2009232
AGL.JO,89.83697,-89.756546,1.0,1.0410757
SHP.JO,89.948685,-89.7815,1.0,1.0403908
EXX.JO,89.59871,-89.729126,1.0,1.1248606
