StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
APN.JO,89.27141,-89.90956,1.0,0.9662858
BTI.JO,89.85743,-89.90856,1.0,1.0407043
BVT.JO,89.14416,89.3342,1.0,1.2763245
CLS.JO,-89.35588,-88.53043,1.0,1.1821897
CPI.JO,89.96696,89.96863,1.0,1.1690286
DSY.JO,89.801,87.610756,1.0,1.046584
EXX.JO,89.687164,-89.756035,1.0,1.1354693
FSR.JO,-88.639435,88.329666,2.0,1.3584561
GFI.JO,88.71641,89.62818,1.0,1.4766675
GLN.JO,89.83279,89.54115,1.0,1.3296958
GRT.JO,-82.82753,88.83393,4.0,1.4379627
HAR.JO,89.64766,-89.29472,1.0,1.4280528
IMP.JO,89.8757,89.23666,2.0,1.2908539
INL.JO,-88.26165,86.44132,1.0,1.3993299
INP.JO,-87.433044,77.20772,1.0,1.0101572
KIO.JO,89.96024,89.681755,1.0,1.0670803
MNP.JO,-89.86713,-89.867645,1.0,1.0930684
MRP.JO,89.06998,-89.89895,2.0,1.029373
MTN.JO,89.48641,-89.87605,1.0,1.0825732
NED.JO,-89.56287,-89.53965,1.0,1.0498599
NPN.JO,89.996956,89.89667,1.0,1.0206438
NRP.JO,-86.56625,87.599655,1.0,0.86302197
REM.JO,-88.651474,88.32839,1.0,1.0865848
RLO.JO,87.849304,88.7637,1.0,1.3102373
SBK.JO,-89.4463,72.25699,1.0,1.1169751
SHP.JO,-89.45572,-89.824814,1.0,1.039579
SLM.JO,86.9819,-89.759155,2.0,0.45405298
SOL.JO,-89.977066,-89.93322,1.0,0.99624044
VOD.JO,-86.49351,-89.78515,1.0,0.9103959
ABG.JO,-89.44972,89.64496,2.0,1.4097807
AGL.JO,-89.340126,89.802,1.0,1.0242726
AMS.JO,89.98205,89.75268,1.0,1.0020401
APN.JO,-89.8324,-89.9216,2.0,0.982091
BTI.JO,-89.97872,-89.91118,1.0,1.0396826
BVT.JO,-89.51811,89.39508,1.0,1.2714638
CLS.JO,-89.946915,-88.68778,1.0,1.1768588
CPI.JO,89.97206,89.9709,1.0,1.1703995
DSY.JO,-89.08554,87.353004,1.0,1.0442449
EXX.JO,-89.811195,-89.74793,1.0,1.1309141
FSR.JO,-88.639435,88.11923,2.0,1.3824626
