Date,StockID,Actual_Price,Predicted_Price
2022-10-25,FSR.JO,6226.7294897001575,5783.998604070875
2022-10-25,GFI.JO,14736.714709077936,19967.060783436165
2022-10-25,GLN.JO,10465.1731138517,10116.316981157697
2022-10-25,GRT.JO,1319.3193967236793,1130.23907816192
2022-10-25,HAR.JO,4919.088558129374,-259.41702441385337
2022-10-25,IMP.JO,17508.862177680327,12505.302287074155
2022-10-25,INL.JO,8737.120196347712,4495.823818988477
2022-10-25,INP.JO,8916.839224374567,5308.818544332408
2022-10-25,KIO.JO,37816.028359647935,10022.448749775975
2022-10-25,MNP.JO,34120.53178010843,32700.123693699607
2022-10-25,MRP.JO,17693.149112891053,22668.020719589113
2022-10-25,MTN.JO,12048.707424775957,5088.935448707325
2022-10-25,NED.JO,21085.368035367468,21603.19698440344
2022-10-25,NPN.JO,175691.91085137278,276345.9841343673
2022-10-25,NRP.JO,8863.426410283206,14512.094097769803
2022-10-25,REM.JO,13553.616499937256,13008.82176687678
2022-10-25,RLO.JO,4549.9942293533895,5116.1136844469665
2022-10-25,SBK.JO,16921.424315060143,15257.499140941627
2022-10-25,SHP.JO,22854.034906435547,28738.124617552756
2022-10-25,SLM.JO,5163.615039746537,5958.740061894215
2022-10-25,SOL.JO,30277.933500517607,45168.4036138335
2022-10-25,VOD.JO,11988.24025464589,13003.79952438605
2022-10-26,ABG.JO,19989.939598615594,9342.915887183435
2022-10-26,AGL.JO,55460.224695794874,20923.51770421469
2022-10-26,AMS.JO,144952.03418094662,147369.27635151113
2022-10-26,APN.JO,15170.539687402763,13608.18637951772
2022-10-26,BTI.JO,70599.39411977025,33952.144175722264
2022-10-26,BVT.JO,20944.02969865802,16730.214551800756
2022-10-26,CLS.JO,30837.503528991136,31109.389526329534
2022-10-26,CPI.JO,189882.97970857413,38002.94652854138
2022-10-26,DSY.JO,11610.545313667477,11829.222243055372
2022-10-26,EXX.JO,21617.69453943231,19185.043586954605
2022-10-26,FSR.JO,6439.080754961681,5510.896340721756
2022-10-26,GFI.JO,14989.504934165852,20054.336583805336
2022-10-26,GLN.JO,10562.172176930215,10248.535007305003
2022-10-26,GRT.JO,1277.4222340265499,1132.387611343432
2022-10-26,HAR.JO,5029.053801740051,-282.0916181100942
2022-10-26,IMP.JO,18369.511098280313,12506.11761664194
2022-10-26,INL.JO,8828.978655739362,4546.91318085929
2022-10-26,INP.JO,9043.020218233409,5359.142980601946
2022-10-26,KIO.JO,38859.17545903334,10002.925979886682
2022-10-26,MNP.JO,34664.30110116303,33078.33336124659
2022-10-26,MRP.JO,17206.487695681215,22657.05132531929
2022-10-26,MTN.JO,12417.018963873901,4954.810678124739
2022-10-26,NED.JO,21854.82385986004,21728.722419379217
2022-10-26,NPN.JO,183427.15535777112,258246.23328044655
2022-10-26,NRP.JO,8950.75352257708,14561.111879073895
2022-10-26,REM.JO,13794.496076369789,12977.341168395928
2022-10-26,RLO.JO,4626.215767620446,5126.375994121967
2022-10-26,SBK.JO,17280.443888791535,15339.150140317886
2022-10-26,SHP.JO,23304.743480245055,28962.69448288698
2022-10-26,SLM.JO,5281.076104217167,5973.651615356377
2022-10-26,SOL.JO,30994.187682379557,45124.010340900575
2022-10-26,VOD.JO,12238.369603957191,13021.57959292416
2022-10-27,ABG.JO,20126.99300873941,9371.015876912128
2022-10-27,AGL.JO,55236.11894640954,21042.575370850034
2022-10-27,AMS.JO,145995.72622461253,148300.9271976656
2022-10-27,APN.JO,15158.543510933532,13753.81203611757
2022-10-27,BTI.JO,71233.4964689731,33570.59654950014
2022-10-27,BVT.JO,21007.30952966408,16806.926908327943
2022-10-27,CLS.JO,31176.957931103603,31463.03953242406
2022-10-27,CPI.JO,188528.80655825813,37395.90873793882
2022-10-27,DSY.JO,11643.868636580233,11914.145386513552
2022-10-27,EXX.JO,21557.361427176103,19302.66342283539
2022-10-27,FSR.JO,6505.647989308779,5219.32706001044
2022-10-27,GFI.JO,15062.776895047788,20090.208146603567
2022-10-27,GLN.JO,10501.506890306373,10336.548623000795
2022-10-27,GRT.JO,1300.3640159966117,1121.520111258599
2022-10-27,HAR.JO,5085.701677784338,-312.6201530850745
2022-10-27,IMP.JO,18525.113040248292,12692.124865912134
2022-10-27,INL.JO,8978.412593008841,4568.7481535232
2022-10-27,INP.JO,9131.24700439267,5409.489777578487
2022-10-27,KIO.JO,37533.71442827441,10028.325397088138
2022-10-27,MNP.JO,34551.00054696703,33412.18121562805
2022-10-27,MRP.JO,17709.96483880158,22606.675471496404
2022-10-27,MTN.JO,12614.163107281918,4816.141359414042
2022-10-27,NED.JO,22159.546301589337,22051.83750748041
2022-10-27,NPN.JO,186841.65151803632,258229.13433506765
2022-10-27,NRP.JO,9090.078234800814,14633.307271328416
2022-10-27,REM.JO,13853.467244398842,12883.674432214031
2022-10-27,RLO.JO,4665.158133833897,5162.762263543074
2022-10-27,SBK.JO,17099.10465141571,15488.483241907814
2022-10-27,SHP.JO,23741.79746060453,29362.0982853602
2022-10-27,SLM.JO,5256.452066975155,6019.004156967635
2022-10-27,SOL.JO,31488.12100330325,45123.72969801728
2022-10-27,VOD.JO,12318.96969984555,13107.211808394351
2022-10-28,ABG.JO,19963.659794961262,9422.470296164323
2022-10-28,AGL.JO,54532.6673666788,21106.218816358865
2022-10-28,AMS.JO,146411.08752831467,149618.2179708351
2022-10-28,APN.JO,15141.550553251334,13843.142110692525
2022-10-28,BTI.JO,71230.16001151434,33266.106633676034
2022-10-28,BVT.JO,21325.03692332792,16870.871954557246
2022-10-28,CLS.JO,31573.377040314987,31732.730333270385
2022-10-28,CPI.JO,189819.04672472845,37162.2254655713
2022-10-28,DSY.JO,11836.81845727826,11993.282842579827
2022-10-28,EXX.JO,20808.300307984646,19361.70755058879
2022-10-28,FSR.JO,6532.6075025291375,5217.196588893264
2022-10-28,GFI.JO,14935.882654704907,20253.68138932818
2022-10-28,GLN.JO,10371.508192423797,10345.057120776739
2022-10-28,GRT.JO,1309.0088213378533,1118.2220757460782
2022-10-28,HAR.JO,5032.053107048124,-339.4990414736853
2022-10-28,IMP.JO,18732.02886037777,12860.353298050286
2022-10-28,INL.JO,9002.376859219215,4603.759574169042
2022-10-28,INP.JO,9178.523248113932,5452.007710425459
2022-10-28,KIO.JO,35052.7021156457,10003.570378080773
2022-10-28,MNP.JO,34112.46781422097,33509.75553622583
2022-10-28,MRP.JO,17810.192204274856,22651.80121697782
2022-10-28,MTN.JO,12756.691416864229,4825.370264284077
2022-10-28,NED.JO,22063.071026606995,22343.23276301453
2022-10-28,NPN.JO,177837.79617327475,262767.72453825374
2022-10-28,NRP.JO,9207.736851255015,14723.262910984717
2022-10-28,REM.JO,13859.7975382788,12846.277559738952
2022-10-28,RLO.JO,4613.900546336466,5194.814275364499
2022-10-28,SBK.JO,17143.35784858996,15535.268748335973
2022-10-28,SHP.JO,23800.759215218794,29796.370526799394
2022-10-28,SLM.JO,5309.02690712577,6036.485612648794
2022-10-28,SOL.JO,31713.602789348028,45165.86674987535
2022-10-28,VOD.JO,12552.114008361106,13174.005926643926
2022-10-31,ABG.JO,20056.802529989298,9499.709213181362
2022-10-31,AGL.JO,54389.48665033598,21048.996069579458
2022-10-31,AMS.JO,146266.64800441448,150670.82353350747
2022-10-31,APN.JO,15192.864402930274,13875.680547996677
2022-10-31,BTI.JO,71899.86206941547,33119.94494411017
2022-10-31,BVT.JO,21360.33935823142,16933.678353971136
2022-10-31,CLS.JO,31309.211459177357,32057.80427274883
2022-10-31,CPI.JO,189703.08680252536,37061.55116947678
2022-10-31,DSY.JO,11987.110433179845,12079.580091647023
2022-10-31,EXX.JO,20487.8630793503,19246.335132275395
2022-10-31,FSR.JO,6474.361172475426,5539.69501215019
2022-10-31,GFI.JO,14803.992578128054,20496.28211412648
2022-10-31,GLN.JO,10531.506441281577,10262.017040319219
2022-10-31,GRT.JO,1296.706693281633,1120.9984933476067
2022-10-31,HAR.JO,5060.71004076349,-347.6139327935946
2022-10-31,IMP.JO,18752.021111984166,12998.490510071995
2022-10-31,INL.JO,9045.975806580951,4619.484203697336
2022-10-31,INP.JO,9215.476457355331,5493.857676620678
2022-10-31,KIO.JO,34731.140077407515,9873.972213258163
2022-10-31,MNP.JO,34533.032470847385,33284.2345125579
2022-10-31,MRP.JO,17755.915266977263,22729.575481663607
2022-10-31,MTN.JO,13061.397718469336,4930.525460997946
2022-10-31,NED.JO,21794.614343244393,22501.34909770594
2022-10-31,NPN.JO,187762.26326247625,265716.7269610186
2022-10-31,NRP.JO,9224.069767997895,14806.022565170122
2022-10-31,REM.JO,13745.853651896785,12916.457439013386
2022-10-31,RLO.JO,4606.910364320929,5200.000065590541
2022-10-31,SBK.JO,17176.961390611723,15540.533042623278
2022-10-31,SHP.JO,23478.631996501015,30059.014414855355
2022-10-31,SLM.JO,5319.67472185846,6071.915480394558
2022-10-31,SOL.JO,31121.41676425175,45232.07262164497
2022-10-31,VOD.JO,12580.42380677069,13242.544652723534
2022-11-01,ABG.JO,19760.410308421913,9559.420482522548
2022-11-01,AGL.JO,56017.54913341816,21028.93354935821
2022-11-01,AMS.JO,146958.19816733155,151372.66186527777
2022-11-01,APN.JO,15271.499749349692,13914.172205617137
2022-11-01,BTI.JO,72301.75087797809,32808.27855844536
2022-11-01,BVT.JO,21427.28170863795,17024.587082824404
2022-11-01,CLS.JO,31220.263637807413,31887.9243065566
2022-11-01,CPI.JO,191437.38525931464,37089.01801334888
2022-11-01,DSY.JO,12275.031957144289,12176.234579233724
2022-11-01,EXX.JO,20671.0168141861,19086.80502836597
2022-11-01,FSR.JO,6426.099385848241,5962.1718632924185
2022-11-01,GFI.JO,14848.62235236785,20570.68543135264
2022-11-01,GLN.JO,10874.166734684315,10312.652868410285
2022-11-01,GRT.JO,1292.7168606883968,1120.4604297875933
2022-11-01,HAR.JO,5223.325005917127,-353.41467640362083
2022-11-01,IMP.JO,19206.504343284105,13069.161979892242
2022-11-01,INL.JO,9013.026037782978,4634.887535157298
2022-11-01,INP.JO,9193.170938480142,5530.2761319328965
2022-11-01,KIO.JO,36172.66324121957,9814.878403468452
2022-11-01,MNP.JO,34101.833646721585,33369.62454406155
2022-11-01,MRP.JO,17814.854447587644,22784.840366540207
2022-11-01,MTN.JO,13172.956456967508,5021.437591164706
2022-11-01,NED.JO,21663.544855282555,22463.21132144785
2022-11-01,NPN.JO,206635.91109131946,257014.04254927736
2022-11-01,NRP.JO,9207.403471592097,14865.046662051847
2022-11-01,REM.JO,13703.373808163587,12817.367042328418
2022-11-01,RLO.JO,4633.538408598359,5207.360029508775
2022-11-01,SBK.JO,17073.48645909303,15545.07598188407
2022-11-01,SHP.JO,23373.365193609847,30089.761682920944
2022-11-01,SLM.JO,5346.959947709648,6082.261221520501
2022-11-01,SOL.JO,28622.112794090146,45319.80675669849
2022-11-01,VOD.JO,12564.104126919137,13286.584998400625
2022-11-02,ABG.JO,19664.275555813572,9633.25827106754
2022-11-02,AGL.JO,55930.72259561355,21194.698121626163
2022-11-02,AMS.JO,150150.2219315358,151890.68780753654
2022-11-02,APN.JO,14933.629275612917,13947.164338393388
2022-11-02,BTI.JO,69608.31356366978,32544.089280183056
2022-11-02,BVT.JO,21308.3846246175,17071.17845020675
2022-11-02,CLS.JO,30140.935588541102,31887.631613690988
2022-11-02,CPI.JO,193488.49614526742,37128.3889648763
2022-11-02,DSY.JO,12212.381827010671,12329.015786855965
2022-11-02,EXX.JO,20367.53571158863,19009.71677863583
2022-11-02,FSR.JO,6390.153187645916,6202.392469818619
2022-11-02,GFI.JO,14566.191685039948,20440.051607025864
2022-11-02,GLN.JO,10843.834413200739,10499.471647854785
2022-11-02,GRT.JO,1284.4044448271586,1118.4424308881974
2022-11-02,HAR.JO,5162.344462927721,-389.5234056671736
2022-11-02,IMP.JO,19673.979110037977,13224.562869000894
2022-11-02,INL.JO,9087.910561617677,4641.313238349537
2022-11-02,INP.JO,9241.113245814262,5557.23196422515
2022-11-02,KIO.JO,35890.67811439154,9864.846419242995
2022-11-02,MNP.JO,33558.0659924644,33259.78926168863
2022-11-02,MRP.JO,17879.11896097445,22843.57560534917
2022-11-02,MTN.JO,13182.61434724232,5051.792960304403
2022-11-02,NED.JO,21652.895812330204,22455.16983282839
2022-11-02,NPN.JO,206281.27767123547,260928.61821557864
2022-11-02,NRP.JO,9174.07244604554,14904.44143602741
2022-11-02,REM.JO,13709.872166048008,12670.920489730694
2022-11-02,RLO.JO,4751.698340914752,5213.539299447458
2022-11-02,SBK.JO,17070.821312899505,15589.50195115383
2022-11-02,SHP.JO,23294.417920502874,30015.533284232362
2022-11-02,SLM.JO,5315.682080568993,6104.571973558589
2022-11-02,SOL.JO,28734.68751698427,45455.67853157513
2022-11-02,VOD.JO,12505.152885310905,13324.618496907957
2022-11-03,ABG.JO,19552.17076220816,9684.58381828652
2022-11-03,AGL.JO,53626.07682061041,21272.092635690777
2022-11-03,AMS.JO,147581.5801678469,153189.4859227673
2022-11-03,APN.JO,14587.761722473615,13940.423560703526
2022-11-03,BTI.JO,68390.3311591833,33160.768629043785
2022-11-03,BVT.JO,21037.615727001223,17097.110884848713
2022-11-03,CLS.JO,29930.733328889255,31289.590767256414
2022-11-03,CPI.JO,191271.16570238126,37034.31880338854
2022-11-03,DSY.JO,12119.408187452646,12408.419987921787
2022-11-03,EXX.JO,20372.52056016197,18885.874602616514
2022-11-03,FSR.JO,6378.836811979463,6082.612077409339
2022-11-03,GFI.JO,13756.532551621636,20605.49948137142
2022-11-03,GLN.JO,10613.839143037549,10557.500516679227
2022-11-03,GRT.JO,1275.4273102050408,1113.6014654122819
2022-11-03,HAR.JO,4843.446828361892,-399.82641651327816
2022-11-03,IMP.JO,19054.56582530592,13405.070349732041
2022-11-03,INL.JO,9041.648803266156,4652.755141476431
2022-11-03,INP.JO,9194.50163842669,5580.88507251707
2022-11-03,KIO.JO,35986.107762214306,9870.626920583149
2022-11-03,MNP.JO,33100.46676410306,32958.43895648201
2022-11-03,MRP.JO,17820.848442008068,22907.71028693343
2022-11-03,MTN.JO,13149.312925529752,5015.516978035441
2022-11-03,NED.JO,21540.45614947763,22420.471148262186
2022-11-03,NPN.JO,201192.2080932382,273558.9368454794
2022-11-03,NRP.JO,9138.408434543579,14949.208794550561
2022-11-03,REM.JO,13659.895755468608,12732.175784417463
2022-11-03,RLO.JO,4683.132352261966,5265.336195937962
2022-11-03,SBK.JO,17045.533531445613,15608.1369560054
2022-11-03,SHP.JO,23220.464197957677,29946.0741686926
2022-11-03,SLM.JO,5242.809491370243,6103.706880130818
2022-11-03,SOL.JO,28377.31096113262,45236.655224515525
2022-11-03,VOD.JO,12467.516245791938,13308.562079949676
2022-11-04,ABG.JO,19843.574605954756,9716.869100735048
2022-11-04,AGL.JO,58108.23940109744,21056.31021459434
2022-11-04,AMS.JO,155234.8636047813,153261.44522474642
2022-11-04,APN.JO,14652.070547498937,13834.460029158294
2022-11-04,BTI.JO,68531.40613183967,34054.598110141254
2022-11-04,BVT.JO,21218.793175333165,17005.45474778745
2022-11-04,CLS.JO,30266.526502700326,31130.1938271193
2022-11-04,CPI.JO,191996.72135464728,37242.25602752093
2022-11-04,DSY.JO,12281.698640757404,12416.871572208722
2022-11-04,EXX.JO,21507.99963275626,18808.575397948414
2022-11-04,FSR.JO,6478.68847608842,5691.272797714211
2022-11-04,GFI.JO,15075.100565524217,21205.4246578577
2022-11-04,GLN.JO,10949.500313600765,10433.496837200853
2022-11-04,GRT.JO,1290.3894119388485,1107.8220181203387
2022-11-04,HAR.JO,5035.3847186173425,-333.8339780964258
2022-11-04,IMP.JO,19756.612761732827,13428.12842581548
2022-11-04,INL.JO,9182.097237948037,4646.5759948573195
2022-11-04,INP.JO,9315.021567335956,5592.986021083541
2022-11-04,KIO.JO,39898.004063004126,9865.29925943178
2022-11-04,MNP.JO,33494.99937872237,32684.612476967748
2022-11-04,MRP.JO,18002.325998279855,22957.06754618529
2022-11-04,MTN.JO,13482.991532307387,4959.632453589642
2022-11-04,NED.JO,21726.74734167932,22379.697582107234
2022-11-04,NPN.JO,217971.63915252005,270161.5638729543
2022-11-04,NRP.JO,9281.731911562276,14962.300383301465
2022-11-04,REM.JO,13859.130896089913,12804.125072406929
2022-11-04,RLO.JO,4677.141046046827,5268.70575295971
2022-11-04,SBK.JO,17347.3214027064,15549.82742469565
2022-11-04,SHP.JO,23365.70409533347,29832.183357898804
2022-11-04,SLM.JO,5335.979307127568,6098.820408487808
2022-11-04,SOL.JO,30086.922784413677,45134.71908249977
2022-11-04,VOD.JO,12692.665744852127,13277.53294612213
2022-11-07,ABG.JO,20088.071552391226,9722.584670012435
2022-11-07,AGL.JO,59789.70963695318,21370.952575342548
2022-11-07,AMS.JO,157178.12650817746,155485.16563688166
2022-11-07,APN.JO,14777.022962384328,13862.119846723786
2022-11-07,BTI.JO,68659.81913473406,34380.761192296195
2022-11-07,BVT.JO,21312.04823992444,17023.882414968477
2022-11-07,CLS.JO,30548.68242514783,31429.723895370127
2022-11-07,CPI.JO,193468.17215355506,37277.43544643262
2022-11-07,DSY.JO,12520.966963974905,12448.632087809725
2022-11-07,EXX.JO,21809.82133391262,19008.864653571476
2022-11-07,FSR.JO,6538.931877345098,5269.347694034406
2022-11-07,GFI.JO,15445.45795057002,19760.856731230037
2022-11-07,GLN.JO,10849.834580858456,10561.757018365612
2022-11-07,GRT.JO,1304.0213989107176,1107.380828124307
2022-11-07,HAR.JO,5234.987714705623,-342.8299636108267
2022-11-07,IMP.JO,20130.45804575724,13546.101981719381
2022-11-07,INL.JO,9257.978831400978,4671.748775537657
2022-11-07,INP.JO,9372.952450064338,5612.672482681027
2022-11-07,KIO.JO,40129.77310277104,10030.663725842547
2022-11-07,MNP.JO,34227.60017877462,32676.520175524252
2022-11-07,MRP.JO,18275.71109751945,23023.57486216968
2022-11-07,MTN.JO,13370.765672853442,4859.368680587851
2022-11-07,NED.JO,22061.08183112511,22395.523615714
2022-11-07,NPN.JO,219514.89170004782,262517.85044137004
2022-11-07,NRP.JO,9379.726053594475,15021.836751955356
2022-11-07,REM.JO,13987.73248988403,12683.707739506499
2022-11-07,RLO.JO,4769.672109668842,5277.940857373588
2022-11-07,SBK.JO,17638.128367205787,15681.341880094546
2022-11-07,SHP.JO,23555.918867752465,29862.55410361054
2022-11-07,SLM.JO,5397.870957178775,6103.21409783486
2022-11-07,SOL.JO,30652.796692866836,44978.77764879843
2022-11-07,VOD.JO,12674.01442021151,13322.285542353255
2022-11-08,ABG.JO,20060.461402527777,9727.9399021529
2022-11-08,AGL.JO,59699.60785053795,21773.281388903764
2022-11-08,AMS.JO,157450.39399782944,158050.30566096088
2022-11-08,APN.JO,14833.334708007123,13949.544288842842
2022-11-08,BTI.JO,68283.55477427856,34502.7441236957
2022-11-08,BVT.JO,21457.254750410244,17107.55706525725
2022-11-08,CLS.JO,30580.32919937153,31505.56472481958
2022-11-08,CPI.JO,193937.90285445802,37204.48185032332
2022-11-08,DSY.JO,12355.344721964024,12546.576813582002
2022-11-08,EXX.JO,21477.08892062654,19295.406240757107
2022-11-08,FSR.JO,6598.176878431676,5146.685186321291
2022-11-08,GFI.JO,15280.262602983004,19624.164087996145
2022-11-08,GLN.JO,10676.837685160128,10579.15698964764
2022-11-08,GRT.JO,1309.3412258676385,1112.5141111550608
2022-11-08,HAR.JO,5248.983461642914,-390.6903384008172
2022-11-08,IMP.JO,20044.1609700726,13711.658356501299
2022-11-08,INL.JO,9220.704124683587,4699.944778701064
2022-11-08,INP.JO,9399.58595514394,5627.763818989372
2022-11-08,KIO.JO,40186.309870068486,10111.50340589729
2022-11-08,MNP.JO,34355.56688341373,32982.93254447627
2022-11-08,MRP.JO,18265.71962090398,23151.428540682853
2022-11-08,MTN.JO,13499.641560337719,4866.034598244473
2022-11-08,NED.JO,22103.32647016305,22493.167843044816
2022-11-08,NPN.JO,216368.05544894372,276749.65177021653
2022-11-08,NRP.JO,9421.056399891004,15099.368905556617
2022-11-08,REM.JO,14045.039859355342,12746.015276258782
2022-11-08,RLO.JO,4780.6559961900475,5308.468024729609
2022-11-08,SBK.JO,17668.40930425695,15846.105925922944
2022-11-08,SHP.JO,23553.581548659684,29949.41554739566
2022-11-08,SLM.JO,5377.9055861318375,6132.17987403344
2022-11-08,SOL.JO,30467.61485559543,45005.8079896626
2022-11-08,VOD.JO,12702.990889330922,13375.180951556862
2022-11-09,ABG.JO,19808.9763543228,9746.958092594661
2022-11-09,AGL.JO,61094.383504245685,21993.531041427508
2022-11-09,AMS.JO,159787.03827737772,159599.0729983291
2022-11-09,APN.JO,14972.615316382946,14002.909243358783
2022-11-09,BTI.JO,68596.28024965276,34762.58902246752
2022-11-09,BVT.JO,21513.875853745056,17185.775197265062
2022-11-09,CLS.JO,30475.06246700322,31477.98740842036
2022-11-09,CPI.JO,191334.12201843297,37177.49558901649
2022-11-09,DSY.JO,12433.657093424714,12560.532197532066
2022-11-09,EXX.JO,21810.485758914063,19392.113299717414
2022-11-09,FSR.JO,6644.441864718665,5399.907882962835
2022-11-09,GFI.JO,17885.090703726903,20316.225977041293
2022-11-09,GLN.JO,10624.50453437936,10496.752841999154
2022-11-09,GRT.JO,1322.3082532821195,1118.5979703827113
2022-11-09,HAR.JO,5677.512103148459,-424.9564914952008
2022-11-09,IMP.JO,20262.406165150776,13818.08943995583
2022-11-09,INL.JO,9289.26544057163,4695.360117312989
