Date,StockID,Horizon_Step,Actual_Price,Predicted_Price
2022-10-24,NED.JO,1,20664.545189916524,12574.42363506993
2022-10-24,NPN.JO,1,178047.7915861108,185069.29249632035
2022-10-24,NRP.JO,1,8717.43544817116,-13470.52308387148
2022-10-24,REM.JO,1,13441.336762977291,5140.484711688975
2022-10-24,RLO.JO,1,4518.706888134566,-2597.2295286163885
2022-10-24,SBK.JO,1,16573.053555741117,7344.975612520148
2022-10-24,SHP.JO,1,22306.3810852549,22556.525665662415
2022-10-24,SLM.JO,1,5124.3505838030505,-2737.295514594407
2022-10-24,SOL.JO,1,29612.64185065926,-3773.473781400322
2022-10-24,VOD.JO,1,11781.408089988587,4132.30289231471
2022-10-25,ABG.JO,1,19468.342132497568,20251.730204843792
2022-10-25,AGL.JO,1,54452.39565271184,73400.32757133918
