StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
CLS.JO,-89.35588,-89.97488,1.0,7.7810316
CPI.JO,89.96696,-89.99696,1.0,4.422203
DSY.JO,89.801,-89.95018,1.0,10.832479
EXX.JO,89.687164,-89.960495,1.0,7.499776
FSR.JO,-88.639435,-89.86406,2.0,10.631311
GFI.JO,88.71641,-89.95844,1.0,7.4501705
GLN.JO,89.83279,-89.8642,1.0,7.5932674
GRT.JO,-82.82753,-89.30953,4.0,16.195013
HAR.JO,89.64766,-89.931206,1.0,10.771606
IMP.JO,89.8757,-89.967476,2.0,7.5751715
INL.JO,-88.26165,-89.880615,1.0,10.945303
INP.JO,-87.433044,-89.87358,1.0,10.816088
KIO.JO,89.96024,-89.97874,1.0,4.050349
MNP.JO,-89.86713,-89.97753,1.0,4.451819
MRP.JO,89.06998,-89.978096,2.0,4.3704133
MTN.JO,89.48641,-89.97063,1.0,7.624715
NED.JO,-89.56287,-89.96064,1.0,4.2257504
NPN.JO,89.996956,-89.997185,1.0,4.3600683
NRP.JO,-86.56625,-89.958115,1.0,11.032291
REM.JO,-88.651474,-89.92213,1.0,7.483183
RLO.JO,87.849304,-89.81957,1.0,7.4460907
SBK.JO,-89.4463,-89.94235,1.0,7.5512357
SHP.JO,-89.45572,-89.969734,1.0,4.3853345
SLM.JO,86.9819,-89.88808,2.0,7.4872007
SOL.JO,-89.977066,-89.98726,1.0,4.391636
VOD.JO,-86.49351,-89.94403,1.0,10.972078
ABG.JO,-89.44972,-89.95443,2.0,10.653172
AGL.JO,-89.340126,-89.98239,1.0,4.526022
AMS.JO,89.98205,-89.995316,1.0,3.96285
APN.JO,-89.8324,-89.981186,2.0,4.340622
BTI.JO,-89.97872,-89.98793,1.0,4.2402005
BVT.JO,-89.51811,-89.94619,1.0,7.275465
CLS.JO,-89.946915,-89.97654,1.0,7.6021347
CPI.JO,89.97206,-89.99706,1.0,4.338436
DSY.JO,-89.08554,-89.95061,1.0,10.661186
EXX.JO,-89.811195,-89.9641,1.0,7.7260995
FSR.JO,-88.639435,-89.84359,2.0,10.656164
GFI.JO,-89.79713,-89.96417,1.0,7.3566585
GLN.JO,-88.11175,-89.86227,1.0,7.494668
GRT.JO,-82.82753,-89.49805,4.0,16.38927
HAR.JO,-89.06051,-89.934006,1.0,10.900167
IMP.JO,89.8757,-89.96733,2.0,7.8193617
INL.JO,89.234924,-89.88394,1.0,10.5993395
INP.JO,88.80507,-89.869545,1.0,10.487284
KIO.JO,-89.79681,-89.98113,1.0,4.096327
MNP.JO,-89.89463,-89.978584,1.0,4.2625923
MRP.JO,89.06998,-89.97628,2.0,4.2391043
MTN.JO,84.08841,-89.97338,1.0,7.919739
NED.JO,-84.63486,-89.96152,1.0,4.2240677
NPN.JO,-89.83844,-89.997406,1.0,4.3563037
NRP.JO,-88.3396,-89.96189,2.0,11.007932
REM.JO,81.25167,-89.93703,1.0,7.248949
RLO.JO,89.51511,-89.810356,1.0,7.3288784
SBK.JO,-69.43365,-89.93898,1.0,7.624124
SHP.JO,-89.25059,-89.966324,2.0,4.3519726
SLM.JO,-88.16879,-89.89339,1.0,7.418483
SOL.JO,89.49105,-89.9893,1.0,4.219239
VOD.JO,-89.02817,-89.943535,1.0,10.930386
ABG.JO,-89.44972,-89.959724,2.0,10.667402
AGL.JO,-89.975136,-89.977356,1.0,4.0875354
AMS.JO,-89.97769,-89.99422,1.0,4.1423445
APN.JO,-89.8324,-89.97885,2.0,4.3964877
BTI.JO,-89.95295,-89.988144,1.0,4.189369
BVT.JO,-89.78839,-89.941216,1.0,7.337311
CLS.JO,-89.727425,-89.975426,1.0,7.7797823
CPI.JO,-89.97415,-89.997444,1.0,4.351183
DSY.JO,-89.38376,-89.94277,1.0,10.657942
EXX.JO,78.655075,-89.95998,1.0,7.809967
FSR.JO,-84.95007,-89.85361,1.0,10.517166
GFI.JO,-89.92923,-89.96155,1.0,7.438711
GLN.JO,-89.75088,-89.86546,1.0,7.2413836
GRT.JO,-82.82753,-89.17909,4.0,16.432613
HAR.JO,-89.82033,-89.93421,1.0,10.790678
IMP.JO,-89.90749,-89.96719,1.0,8.162689
INL.JO,-88.76168,-89.88926,1.0,10.496981
INP.JO,-88.77096,-89.87713,1.0,10.589203
KIO.JO,89.39963,-89.97941,1.0,4.195607
MNP.JO,-89.87479,-89.979225,1.0,4.3863387
MRP.JO,-89.01682,-89.97287,1.0,4.375971
MTN.JO,-88.279976,-89.97152,1.0,7.915906
NED.JO,-89.49044,-89.96217,1.0,4.3283854
NPN.JO,-89.98873,-89.99729,1.0,4.59673
NRP.JO,-88.3396,-89.96062,2.0,11.046433
REM.JO,-88.85368,-89.935234,1.0,7.4915924
RLO.JO,-89.16443,-89.80155,1.0,7.3231926
SBK.JO,-87.73538,-89.952324,1.0,7.381421
SHP.JO,-89.25059,-89.96727,2.0,4.3087535
SLM.JO,-89.2138,-89.87885,1.0,7.416217
SOL.JO,-89.839676,-89.98669,1.0,4.327269
VOD.JO,-88.47801,-89.9433,1.0,11.145366
ABG.JO,89.803375,-89.95834,1.0,10.53352
AGL.JO,89.98721,-89.98243,1.0,4.329044
AMS.JO,89.99251,-89.99445,1.0,4.1053953
APN.JO,89.10912,-89.97855,1.0,4.381028
BTI.JO,89.57478,-89.988365,2.0,4.0944624
BVT.JO,89.683754,-89.95653,1.0,7.266096
CLS.JO,89.82937,-89.97723,1.0,7.5045652
CPI.JO,89.92103,-89.99699,1.0,4.300663
DSY.JO,89.64695,-89.944305,1.0,10.6494665
EXX.JO,89.94954,-89.96214,1.0,7.8545403
FSR.JO,89.42621,-89.852356,1.0,10.697364
GFI.JO,89.95654,-89.96028,1.0,7.492097
GLN.JO,89.8293,-89.87074,1.0,7.3979425
GRT.JO,85.998985,-89.34193,2.0,16.331924
HAR.JO,89.70733,-89.9339,2.0,10.571861
IMP.JO,89.91838,-89.96278,1.0,7.5477266
INL.JO,89.59205,-89.8713,1.0,10.787027
INP.JO,89.524605,-89.86408,1.0,10.754892
KIO.JO,89.985344,-89.982445,1.0,4.1847754
MNP.JO,89.854774,-89.97877,1.0,4.2891984
MRP.JO,89.68428,-89.97376,1.0,4.2330475
MTN.JO,89.828285,-89.96825,1.0,7.583759
NED.JO,89.692444,-89.960625,1.0,4.3441277
NPN.JO,89.99658,-89.997665,1.0,4.3794665
NRP.JO,89.600235,-89.960075,1.0,10.905708
REM.JO,89.71242,-89.931946,1.0,7.421818
RLO.JO,-80.52408,-89.792175,1.0,7.164644
SBK.JO,89.80662,-89.934235,2.0,7.6029572
SHP.JO,89.605515,-89.96709,1.0,4.380512
SLM.JO,89.385056,-89.88973,1.0,7.4713163
SOL.JO,89.966484,-89.989494,1.0,4.224881
VOD.JO,89.74552,-89.94582,1.0,11.003339
ABG.JO,89.765656,-89.956215,1.0,10.984701
AGL.JO,89.96592,-89.983406,1.0,4.695659
AMS.JO,89.97051,-89.99524,1.0,4.060376
APN.JO,89.541466,-89.982124,1.0,4.3610754
BTI.JO,89.57478,-89.98816,2.0,4.2748866
BVT.JO,89.38561,-89.9558,1.0,7.537549
CLS.JO,89.79693,-89.97329,1.0,7.7104645
CPI.JO,89.96106,-89.99716,1.0,4.3364334
DSY.JO,89.76053,-89.952614,1.0,11.013449
EXX.JO,89.810165,-89.965866,1.0,8.090558
FSR.JO,89.42621,-89.868385,1.0,10.864538
GFI.JO,89.84529,-89.96287,1.0,7.72139
GLN.JO,-89.42513,-89.89453,1.0,7.5703573
GRT.JO,85.998985,-89.15336,2.0,16.063122
HAR.JO,89.70733,-89.94034,2.0,10.992043
IMP.JO,89.84673,-89.96714,1.0,7.881425
INL.JO,89.244965,-89.88506,1.0,11.06566
INP.JO,89.01106,-89.88256,1.0,11.182172
KIO.JO,89.752785,-89.982376,1.0,4.435075
MNP.JO,89.92178,-89.97713,1.0,4.508718
MRP.JO,89.79042,-89.97435,1.0,4.209071
MTN.JO,-89.48947,-89.96594,1.0,7.6156054
NED.JO,89.82862,-89.96571,1.0,4.4311566
NPN.JO,89.96287,-89.997215,1.0,4.3768578
NRP.JO,89.41533,-89.95938,1.0,11.024736
REM.JO,89.55448,-89.93279,1.0,7.6500764
RLO.JO,89.38081,-89.808136,1.0,6.9721603
SBK.JO,89.80662,-89.937454,2.0,7.7330303
SHP.JO,89.69878,-89.966774,1.0,4.3269796
SLM.JO,89.07433,-89.90312,1.0,7.450178
SOL.JO,89.89874,-89.988365,1.0,4.6209264
VOD.JO,-86.931015,-89.94873,1.0,11.187977
ABG.JO,-87.925705,-89.95956,1.0,10.44243
AGL.JO,-89.36412,-89.98131,1.0,4.264761
