,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
FSR.JO,0.004689529,0.21731386,0.004689529,0.004689529,0.032643914,0.004689529,0.008662767,0.004689529,0.012493954,0.21102852,0.03294666,0.004689529,0.004689529,0.0051409295,0.004689529,0.0052821944,0.004689529,0.34654465,0.0050065024,0.012185996,0.0065887175,0.010333307,0.004689529,0.004689529,0.004689529,0.004689529,0.009416571,0.004689529,0.004689529,0.004689529,0.004689529,0.004689529
GFI.JO,0.03901687,0.00036895624,0.00036895624,0.00055721705,0.00036895624,0.0004930661,0.00036895624,0.0007121713,0.00036895624,0.00041272322,0.00039139553,0.0008284544,0.00036895624,0.00036895624,0.024110513,0.0046416423,0.8252462,0.00036895624,0.00036895624,0.0011258128,0.0004138461,0.06663134,0.0028358533,0.00038340854,0.00036895624,0.016853327,0.0076839137,0.00249689,0.00036895624,0.00036895624,0.00036895624,0.00036895624
GLN.JO,0.00089198165,0.016101226,0.006412877,0.00089198165,0.0058766985,0.00089198165,0.0013995906,0.00089198165,0.39685732,0.04317382,0.0045066467,0.00089198165,0.00089198165,0.020323733,0.00089198165,0.00095822505,0.00089198165,0.35611907,0.095953874,0.00089198165,0.00089198165,0.00089198165,0.0019147211,0.00089198165,0.00092959736,0.00089198165,0.00089198165,0.008987875,0.019163365,0.00089198165,0.007049699,0.00089198165
GRT.JO,0.039650965,0.0011636183,0.0011636183,0.0013478104,0.0017832485,0.0011636183,0.0011636183,0.0034004422,0.0046712267,0.1924648,0.31959784,0.0011636183,0.0011636183,0.0015854908,0.0020735352,0.0011636183,0.24313316,0.013556685,0.0011636183,0.0011636183,0.0011636183,0.11697418,0.0034498037,0.0011636183,0.0011636183,0.010580328,0.022267396,0.003133445,0.0013697171,0.0011636183,0.0011636183,0.00266917
HAR.JO,0.0018182249,0.0018182249,0.33006248,0.0021697227,0.0018182249,0.011468795,0.009123147,0.0030377316,0.04312106,0.0035697415,0.0024228496,0.0018182249,0.43293908,0.0018182249,0.027136205,0.0018182249,0.010125325,0.0018182249,0.0018182249,0.0018182249,0.0018182249,0.0018182249,0.039161548,0.010292905,0.0026539112,0.0066702687,0.0018182249,0.0027281009,0.004912537,0.012669996,0.018164525,0.0057513514
IMP.JO,0.0018106304,0.0012885543,0.0002079505,0.0002079505,0.0002079505,0.0002079505,0.00026198674,0.0002079505,0.01813314,0.0002079505,0.0002079505,0.0002079505,0.0007769865,0.00080826407,0.0002079505,0.0033582484,0.0002079505,0.2752637,0.0002079505,0.0002079505,0.5872925,0.0002079505,0.0002079505,0.0008115838,0.09952092,0.0002079505,0.0002079505,0.0033504716,0.0033720061,0.0002079505,0.0002079505,0.0002079505
INL.JO,0.0025786872,0.0063088792,0.0025786872,0.48909158,0.011063175,0.0025786872,0.0025786872,0.011291339,0.0025786872,0.0025786872,0.007356958,0.117634654,0.016889347,0.01997855,0.011062014,0.0025786872,0.0025786872,0.0025786872,0.07326746,0.0025786872,0.0025786872,0.004004523,0.0025786872,0.0025786872,0.0025786872,0.10884336,0.04812056,0.0025786872,0.0025786872,0.0072269365,0.020212635,0.0063891024
INP.JO,0.0748997,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.0018910416,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.005848411,0.0018688838,0.0018688838,0.0018688838,0.008925679,0.014737044,0.016859924,0.018348591,0.0018688838,0.0018688838,0.7193933,0.06914306,0.0018688838,0.028837845,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.0018688838,0.0018688838
KIO.JO,0.0030034513,0.13806356,0.0030034513,0.00646485,0.012207557,0.005741201,0.08687659,0.009870298,0.0030034513,0.49399728,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0039479584,0.118839346,0.0040684193,0.0030034513,0.0030034513,0.056850452,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513,0.0030034513
MNP.JO,0.014669793,0.009856822,0.26349783,0.16625428,0.025486778,0.026910864,0.058326654,0.026419116,0.019147867,0.009856822,0.011438617,0.013596303,0.02421279,0.009856822,0.027645033,0.009856822,0.009856822,0.009856822,0.014240961,0.009856822,0.013319912,0.009856822,0.009856822,0.009856822,0.021784736,0.009856822,0.009856822,0.009856822,0.09036402,0.027662147,0.010170987,0.016712558
MRP.JO,4.0906092e-05,0.0011372068,0.00013802938,4.0906092e-05,4.0906092e-05,4.305215e-05,0.00464791,4.0906092e-05,0.04819758,4.9514507e-05,4.0906092e-05,4.0906092e-05,0.00079458224,4.0906092e-05,4.0906092e-05,4.0906092e-05,4.0906092e-05,0.00019530156,0.00037934468,0.0011339104,4.0906092e-05,4.0906092e-05,4.0906092e-05,4.0906092e-05,0.49818456,4.0906092e-05,4.0906092e-05,0.44332024,4.0906092e-05,5.487733e-05,0.0009874764,4.0906092e-05
MTN.JO,0.0018131472,0.009077442,0.0043364735,0.0018131472,0.0018560386,0.0018131472,0.010081834,0.0018131472,0.6672761,0.09850258,0.0018131472,0.0018131472,0.0018131472,0.0018131472,0.0018131472,0.0019921646,0.0042114905,0.047224578,0.0018131472,0.022157257,0.0018131472,0.0018131472,0.0018131472,0.0018131472,0.022310283,0.0018131472,0.0018131472,0.074710794,0.0018131472,0.0018131472,0.0018131472,0.0018131472
NED.JO,0.0033224558,0.030390726,0.0033224558,0.0053886343,0.016793432,0.0033224558,0.0033224558,0.0033224558,0.0033224558,0.0033224558,0.0033224558,0.0047968295,0.0033224558,0.33901173,0.043734193,0.0215965,0.0033224558,0.004362992,0.26201755,0.011638294,0.0033224558,0.006709615,0.0033224558,0.0033224558,0.0033224558,0.004458733,0.025222,0.0033224558,0.02426498,0.08826899,0.0033224558,0.058185555
NPN.JO,0.0121481195,0.00053019903,0.03731687,0.05799768,0.00053019903,0.0010646398,0.0040165754,0.0028658288,0.00053019903,0.00053019903,0.0023661212,0.00053019903,0.010531394,0.00053019903,0.8413754,0.00053019903,0.00053019903,0.00053019903,0.00053019903,0.00053019903,0.0033040266,0.0054548844,0.0005957119,0.0041069034,0.00053019903,0.00053019903,0.00053019903,0.00053019903,0.00080898113,0.0047536576,0.00053019903,0.0028099737
NRP.JO,0.00045621168,0.00045621168,0.030640218,0.00045621168,0.0031970998,0.0022634182,0.00045621168,0.0004646011,0.00045621168,0.00045621168,0.0061249654,0.0007403535,0.056825485,0.005055313,0.28627533,0.0013814638,0.05775279,0.00045621168,0.072100304,0.0033166488,0.00045621168,0.00045621168,0.041974735,0.00045621168,0.00045621168,0.0041102027,0.0040148753,0.00045621168,0.01913049,0.12154843,0.07950928,0.1980995
REM.JO,0.0038321093,0.5731953,0.0038321093,0.0038321093,0.0040131486,0.0038321093,0.028233273,0.0038321093,0.0038321093,0.0038321093,0.0038321093,0.0038321093,0.0038321093,0.045957275,0.0038321093,0.0038321093,0.0038321093,0.041501638,0.018816479,0.0744313,0.0063622524,0.0038321093,0.0038321093,0.0038321093,0.1007802,0.0038321093,0.009730296,0.011141009,0.0038321093,0.009195669,0.0038321093,0.0038321093
RLO.JO,0.0021942896,1.2022791e-05,0.00038034792,5.5617693e-05,1.2022791e-05,1.2022791e-05,1.2022791e-05,1.2022791e-05,0.004066897,1.2022791e-05,1.2022791e-05,1.869598e-05,0.049335137,0.0002669074,0.7627506,2.431368e-05,2.6713313e-05,1.2022791e-05,0.00046914746,1.2022791e-05,2.2319191e-05,1.2022791e-05,0.00044217994,1.2022791e-05,1.8332548e-05,0.004042141,7.108864e-05,1.50939295e-05,0.16741335,0.007872429,0.00014030092,0.0002418938
SBK.JO,0.0003512424,0.0003512424,0.0003512424,0.0003512424,0.0003512424,0.003163045,0.0008858375,0.0015033062,0.0003512424,0.57703984,0.0003512424,0.0013842043,0.0003512424,0.0008509681,0.0003512424,0.0013334525,0.34779602,0.001369935,0.0015956978,0.0003512424,0.0003512424,0.04760792,0.0012569792,0.0003512424,0.0003512424,0.00059132336,0.0005163207,0.0066598784,0.0003512424,0.0003512424,0.00082547555,0.0003512424
SHP.JO,0.0075201606,0.0054327482,0.0442018,0.15916298,0.012181058,0.0029677346,0.007872957,0.0051936884,0.0029677346,0.0029677346,0.004010681,0.006774557,0.0054924074,0.003245286,0.16825706,0.0029677346,0.0029677346,0.0029677346,0.031070191,0.0029677346,0.009175195,0.0029677346,0.0029677346,0.0029677346,0.0057756314,0.0029677346,0.0029677346,0.0029677346,0.36930552,0.08388944,0.0029677346,0.029890306
SLM.JO,0.0061750985,0.00027601435,0.00027601435,0.002305763,0.00027601435,0.00027601435,0.00027601435,0.0004856667,0.00027601435,0.00030598862,0.00027601435,0.0013020668,0.00027601435,0.00027601435,0.00027601435,0.0010441538,0.0008247661,0.00027601435,0.00027601435,0.003163125,0.00027601435,0.00037747796,0.00027601435,0.00027601435,0.00027601435,0.001743997,0.37888423,0.59768003,0.00027601435,0.00027601435,0.00046335813,0.00027601435
SOL.JO,0.0036229948,0.007680413,0.0034327006,0.02547852,0.024951434,0.06314339,0.0034327006,0.029656356,0.0034327006,0.031538446,0.011381216,0.2056094,0.0034327006,0.0034327006,0.0034327006,0.044542015,0.06034242,0.0034327006,0.0034327006,0.0057882788,0.0034327006,0.3427119,0.0034327006,0.0034327006,0.0034327006,0.0034327006,0.05165581,0.0034327006,0.0034327006,0.0034327006,0.033541534,0.0034327006
VOD.JO,0.009203707,0.0011352667,0.41366866,0.00469931,0.0011352667,0.018383805,0.0061394684,0.0040618745,0.11306823,0.0035471641,0.0011352667,0.0011352667,0.00281631,0.0011352667,0.037884537,0.0011352667,0.25700808,0.0011352667,0.0011352667,0.0011352667,0.0012698178,0.0020340744,0.024376083,0.0011352667,0.0015222133,0.0011352667,0.0011352667,0.0011352667,0.076332234,0.006955417,0.0011352667,0.0011352667
