,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
FSR.JO,0.0,0.21731386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21102852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34654465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFI.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLN.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39685732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35611907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRT.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924648,0.31959784,0.0,0.0,0.0,0.0,0.0,0.24313316,0.0,0.0,0.0,0.0,0.11697418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAR.JO,0.0,0.0,0.33006248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43293908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752637,0.0,0.0,0.5872925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INL.JO,0.0,0.0,0.0,0.48909158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117634654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10884336,0.0,0.0,0.0,0.0,0.0,0.0
INP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7193933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIO.JO,0.0,0.13806356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49399728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118839346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNP.JO,0.0,0.0,0.26349783,0.16625428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49818456,0.0,0.0,0.44332024,0.0,0.0,0.0,0.0
MTN.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NED.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33901173,0.0,0.0,0.0,0.0,0.26201755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPN.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28627533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12154843,0.0,0.1980995
REM.JO,0.0,0.5731953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1007802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RLO.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16741335,0.0,0.0,0.0
SBK.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57703984,0.0,0.0,0.0,0.0,0.0,0.0,0.34779602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHP.JO,0.0,0.0,0.0,0.15916298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16825706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36930552,0.0,0.0,0.0
SLM.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37888423,0.59768003,0.0,0.0,0.0,0.0
SOL.JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOD.JO,0.0,0.0,0.41366866,0.0,0.0,0.0,0.0,0.0,0.11306823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25700808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
