StockID,Actual_Price,Predicted_Price
HAR.JO,2168.6115775341996,2123.3054052193
ANH.JO,151115.96537606933,149655.27617828365
ANH.JO,106202.69625980896,104713.19954779837
ABG.JO,14100.08469246095,13943.053338588215
BID.JO,29746.28510007076,29073.247079066932
VOD.JO,13261.20223076723,13517.883682928164
IMP.JO,14573.408019885268,14052.52239719643
CPI.JO,187436.87016427287,185496.66858751516
VOD.JO,16502.120894785738,16244.656853768975
SBK.JO,15365.935558043539,15052.407275714622
BVT.JO,8034.661110934332,7921.360216987556
AGL.JO,26793.635985723606,26609.83426363498
APN.JO,22046.45731406007,22159.006239900948
NPN.JO,167715.56396178668,169766.41048232676
KIO.JO,35809.02824836359,36410.492757981534
BTI.JO,54662.42609501083,54299.9987608142
VOD.JO,17955.896621263582,17660.083162127525
RLO.JO,4269.73874035,4342.098309052075
MNP.JO,41796.699834192055,41864.59486579755
AMS.JO,36771.88190633198,36318.0079014356
IMP.JO,8312.00018831954,7969.184209774787
GRT.JO,1374.2452527121063,1368.5042674860347
GFI.JO,13075.087307917376,12929.26232627657
IMP.JO,4515.975671437186,4635.81889095056
MNP.JO,38166.421323835384,37665.7291114938
GLN.JO,6599.348223597626,6395.747499386547
EXX.JO,15324.270923522707,15315.925419210978
GFI.JO,5349.507869911784,5380.313558631169
GFI.JO,30160.55552217507,29883.564511075383
NRP.JO,17151.55835797335,17029.36439706385
GFI.JO,30220.536271712568,29772.326171722438
KIO.JO,28513.62236919848,29074.5541961944
ABG.JO,18556.375288195908,18200.091689351946
MTN.JO,18525.547339410157,18279.701716578216
KIO.JO,35637.85806537246,37388.082184940584
ABG.JO,15906.597376361955,16000.05971898511
HAR.JO,1628.3064256780624,1669.3026018592961
CLS.JO,7832.409147986342,7755.005904512596
MRP.JO,20217.661908768063,19900.243117837937
CPI.JO,70103.33447107073,69384.74563403422
BID.JO,44594.32471101732,44071.5208920315
SHP.JO,18667.367270657094,18868.15646569582
SHP.JO,21457.836029453727,21171.42578721093
KIO.JO,32273.69808179577,34108.49624370447
FSR.JO,3845.9956318213663,3847.4311314166407
SBK.JO,13930.699318639703,14360.088538105543
SOL.JO,45999.049787678,43633.62615345558
EXX.JO,13295.94998543951,13212.883279360249
MNP.JO,20473.675710041207,20913.83336856711
DSY.JO,12448.007960891819,12344.593075450584
ABG.JO,14850.382520221174,14487.651891317219
PRX.JO,60997.27384947311,59222.6746995051
ABG.JO,13919.266285157297,13563.656523625366
AGL.JO,64357.98948348494,62491.97124443622
ABG.JO,15439.020728474949,14981.84127956815
AGL.JO,36656.836178078695,36751.655439814436
SBK.JO,16972.502063256456,16999.960347431945
CLS.JO,38251.95744662185,37636.23106938286
VOD.JO,11107.181663255731,10998.316168560938
FSR.JO,6265.9837653976865,6285.890156229376
AMS.JO,38782.887059553235,38387.65281406877
AMS.JO,62227.96932603686,65829.0802082637
EXX.JO,7046.278423764561,7182.107618380614
SOL.JO,39920.905310946284,38989.72183214757
MNP.JO,38058.83517540572,37084.91236922867
HAR.JO,2029.8885178247992,1956.7496061150969
SLM.JO,6138.239771753433,6018.53357398056
SSW.JO,2049.9999946970797,2068.257634637295
IMP.JO,27538.413281701247,28030.986468090825
OMU.JO,835.2340700879686,855.437830210129
IMP.JO,17483.22052629343,17980.54792438219
IMP.JO,4283.593765424222,4213.138144692105
SOL.JO,13721.83801871736,13932.176034131699
PPH.JO,2078.6078990404494,1971.9107521442347
GRT.JO,1314.3608378539452,1284.8115821520364
KIO.JO,30103.395475253816,29179.574549521905
AMS.JO,100259.46047076093,102150.8148459466
SOL.JO,41452.98312985728,41018.20544033975
OMU.JO,1871.7828320699118,1838.4934670112852
AGL.JO,31052.189283245763,29765.974452371414
VOD.JO,10392.3212958308,10389.426076049946
MNP.JO,32339.999932983716,32210.55951223505
PPH.JO,1654.2772289679433,1632.327062683149
MTN.JO,12653.161394417051,12315.388074538982
AGL.JO,39150.129318884196,39330.96597191779
APN.JO,14709.38202589337,14631.09081435646
EXX.JO,17864.143169294108,17756.814129685223
NED.JO,24323.001971463207,23937.87701668433
NPN.JO,234849.81174661312,188922.7781164276
AMS.JO,38305.5436217339,38194.77455322078
APN.JO,29010.894518817076,29073.693108723033
GFI.JO,26383.102410384367,26443.097602239286
MNP.JO,28919.69764555985,27515.676841836656
NRP.JO,14851.908031480794,14479.992610367131
BID.JO,31871.60190477036,32372.837952826172
VOD.JO,9927.48144472132,9933.925963465124
SBK.JO,16718.62653874827,16309.735655824888
GFI.JO,6123.652415111603,6029.345210661024
INP.JO,4964.6274758069485,4898.012245238118
BHG.JO,49108.00023300573,47696.623584600165
MTN.JO,11283.483078972406,11120.792228632292
APN.JO,15389.856290209107,15148.432650382165
DSY.JO,11347.585039534433,10833.640458789205
GLN.JO,4264.748615660239,4293.528650360182
REM.JO,10218.421919260887,10304.17858234208
ABG.JO,7875.398903035501,7953.548590900842
GRT.JO,1315.996222103177,1302.5844423180556
NRP.JO,9596.47187544187,9648.88405739542
AMS.JO,35875.01938408485,36089.82767904602
EXX.JO,15487.972031963434,15325.255486805398
INL.JO,5769.720659796556,5747.66990844917
SSW.JO,1915.999994326572,1881.2399567029283
BTI.JO,62709.14079962578,61991.66651794582
APN.JO,11650.564469277859,11318.605276805116
MTN.JO,9544.306847476588,9519.014954477692
CFR.JO,270977.99939557305,267496.6528343307
INL.JO,7852.787504625856,7704.68091685418
CPI.JO,201907.6613307684,195702.45007668415
AGL.JO,19203.624651755305,19435.333077049723
GFI.JO,14407.11578329344,14876.236553618946
VOD.JO,11353.795873913157,11461.991603833565
CLS.JO,18068.451386911212,17978.627338912105
BID.JO,31801.822394780815,31994.845298890024
PRX.JO,65906.41285311151,64097.6849583441
CPI.JO,59981.56605040271,59477.86257568887
HAR.JO,6152.061402007723,6544.876668627032
DSY.JO,11774.47065600788,11602.256076140011
INP.JO,5128.200090890139,5112.997262488469
FSR.JO,5139.3354241652705,5187.2633807205275
REM.JO,14050.034373600385,13778.333865746128
EXX.JO,19466.85419771791,18787.74668414087
AMS.JO,28251.576420842433,28773.35034544946
HAR.JO,2597.9782895616627,2603.517533053493
CLS.JO,26721.861376919376,26338.095551818726
MTN.JO,9008.153446617536,8835.504862008922
AGL.JO,51847.62947021081,50890.98011124402
VOD.JO,13053.932597911102,13294.528413078631
BVT.JO,15142.735384742657,14509.53581802528
NED.JO,25566.128265726555,25277.103215650248
APN.JO,26233.573042254895,24731.53639989125
BTI.JO,77573.63140456332,75710.89885590132
REM.JO,12517.509931117704,12468.251823983854
BTI.JO,53435.96900443453,50817.51901429397
BTI.JO,58594.4173680204,59433.95052169205
MNP.JO,42927.49960204703,42524.10170058953
DSY.JO,17029.33995573793,16584.204491937533
OMU.JO,1942.496468965619,1902.23253995071
CPI.JO,123190.63044295089,120752.62282690477
NPN.JO,173689.67509671533,175578.54398144595
INP.JO,5651.056732477766,5629.3253218096215
INP.JO,6013.356412002933,5965.688236029004
NED.JO,26935.652174769115,26409.617196929466
MNP.JO,38025.62911995896,37982.63612218085
PRX.JO,53266.51577989804,53371.091811234546
SLM.JO,6774.228989741765,6718.789100278751
VOD.JO,11418.760749263281,11598.289632885368
BTI.JO,67025.25052364962,65973.23378628516
KIO.JO,69085.21940993145,67783.71968233946
HAR.JO,8035.422887098368,7944.955450948102
GRT.JO,2362.8288924516532,2347.9430422431183
MNP.JO,34101.99980278418,33246.200742835645
HAR.JO,2294.6134875336948,2264.9704920193353
IMP.JO,24182.608728608073,24085.241367378185
BTI.JO,80727.42168688006,78959.7065582117
SHP.JO,28939.947404223607,28139.982543249494
SOL.JO,40629.95433689543,38645.49027093919
AMS.JO,32229.71934600011,31002.209682488286
RLO.JO,7091.503293975649,7037.496554934303
RLO.JO,6605.643674572639,6591.430964086176
AMS.JO,147143.63195230486,151422.2245720038
GRT.JO,2457.6706029441343,2429.5306398925172
FSR.JO,4457.703089581308,4431.911747741906
DSY.JO,18212.103907985118,18091.832530095242
MRP.JO,23682.17197900452,23238.64695744147
NPN.JO,138433.51765920292,138702.43346835882
RLO.JO,6181.858294536301,6158.270751602453
EXX.JO,9823.71959455093,9576.288197683316
INL.JO,5394.413049122319,5382.633066351758
ABG.JO,16462.408377511892,16110.177173223346
NRP.JO,13031.350631137406,12841.068668947932
GLN.JO,6399.269393371418,6313.314753814368
INP.JO,8197.343766931443,7905.804100656067
PRX.JO,48492.2583683412,49421.84167625482
NPN.JO,132476.4517284988,135151.54471515818
BID.JO,30483.603754496202,30162.388669595122
RLO.JO,7177.266528745051,7085.691784396768
APN.JO,27429.151800781954,25634.953309328295
NRP.JO,10873.295930444378,10638.305682785807
APN.JO,38424.48798131105,37128.80772590591
FSR.JO,3847.949453475914,3839.7267586597445
MRP.JO,24820.378975135045,23885.903077865838
APN.JO,17147.45171205979,17002.694515271694
VOD.JO,15801.050001983065,15632.964685448911
GLN.JO,6159.297289165785,6089.9535357474815
BVT.JO,8739.1903018851,8320.179936444772
MNP.JO,37200.00005681801,37017.774680444505
NRP.JO,10583.108539461186,10245.32692643022
BTI.JO,84973.24370958377,83640.6362928003
NRP.JO,7872.587999263501,7907.822064850275
BVT.JO,17628.91784517106,17286.324560085253
GLN.JO,10840.918676481117,10507.45033541182
BVT.JO,16594.27593678783,16666.75790215493
DSY.JO,15151.032407358844,15159.34228319832
REM.JO,10286.016555370996,10299.766250422399
MNP.JO,33898.699230812956,33608.03674023482
ABG.JO,15036.728778748307,15100.70924817957
NRP.JO,12391.511689008852,12411.730462030477
INP.JO,11887.620863066635,12360.084079113205
REM.JO,17731.717008165782,18047.783543589525
MTN.JO,11144.361259265474,10794.383647288056
GFI.JO,7691.43321816004,7285.135174646959
AGL.JO,51161.543747826596,49864.00695487973
BHG.JO,56651.00031884387,57282.26335648447
INL.JO,5519.833971091313,5521.47865137551
MRP.JO,15956.253791267547,15704.235439996468
REM.JO,14111.974258945847,14164.621071008616
MTN.JO,12067.726609467622,11690.726038019091
NRP.JO,14928.561708436406,14696.667723595398
DSY.JO,15840.167905907265,15747.866488073896
IMP.JO,1860.0472545614768,1926.1060644533131
REM.JO,17476.243946677016,17335.06704118685
OMU.JO,1068.9971888906603,1064.5219211598742
AGL.JO,27440.741686079793,27507.894205373766
SHP.JO,23246.326192186738,22565.510014505475
EXX.JO,13361.55732438754,13905.663250280195
SSW.JO,5020.863885473903,4798.3467018831425
ANH.JO,175388.84603742187,174359.86139285288
SOL.JO,28231.095005300274,28157.34644101755
INL.JO,8296.137532209163,8257.83853790583
GRT.JO,1316.3598620019761,1324.30747023519
KIO.JO,43905.48939725315,42190.24670054718
MTN.JO,6425.799827397105,6266.246705956771
IMP.JO,26192.833167004093,25360.396496525194
SBK.JO,13544.778509553873,13609.71809768578
FSR.JO,4861.32514719489,4772.053336114943
MNP.JO,30488.7013197231,30097.352358030214
GFI.JO,14883.593109055073,14957.736356113164
MNP.JO,32112.300550560874,32102.771071352006
AMS.JO,36684.71939058829,35181.752409886336
VOD.JO,15076.773246974451,15087.698207915295
MTN.JO,10924.605378789884,11111.26179157751
INP.JO,4940.314429727034,5002.992238869832
REM.JO,16527.673722949112,16323.693811535602
MNP.JO,38033.53524402541,41099.63514844794
SBK.JO,19192.329863270978,19244.319853970548
SLM.JO,6652.200256196316,6507.333254220546
KIO.JO,38333.44094505977,37992.29452424462
REM.JO,18048.959173342155,17278.592877530376
MNP.JO,35429.40610142576,35208.233576341765
APN.JO,23303.701646044967,22948.66132207599
ABG.JO,8461.715843974962,8181.304750487208
NRP.JO,8161.842183892527,8157.0579599432085
AMS.JO,39213.390357816126,38644.1583402112
NRP.JO,14756.089539315668,14791.061395089142
SLM.JO,6286.015137758688,6140.911907426431
IMP.JO,29241.178426988616,28631.992535576024
NED.JO,12054.480597874825,12053.894995747234
IMP.JO,12987.845249289028,12858.837503570452
AMS.JO,123294.11012797662,123075.75682791787
BHG.JO,57554.76120298728,59623.075530044734
DSY.JO,11987.575038799378,12051.192348217928
RLO.JO,8084.024347000799,7846.3636663714715
BTI.JO,61705.10224191088,60715.69980533549
KIO.JO,15858.128421038215,15855.873679000797
SHP.JO,29492.61135604663,31056.726662779805
INP.JO,4468.362900169363,4393.109937608577
GFI.JO,4628.910134669184,4525.963603635955
PPH.JO,1921.6375921588442,2014.1402642194007
IMP.JO,15458.398078176122,15883.465143872732
NPN.JO,189866.70650419057,192291.06148431427
OMU.JO,1083.8266625912129,1099.744677741226
GRT.JO,1306.0266143541253,1305.7362920146302
BVT.JO,21130.278784367114,20555.440034145144
MRP.JO,22348.625062163515,21743.786195379453
SBK.JO,17258.078222626005,16910.699729064014
RLO.JO,7146.245173214571,7145.575586919964
SLM.JO,6210.154820003547,6233.492645914317
RLO.JO,5045.989273244093,4914.1158913687905
GLN.JO,7840.691318566212,7695.762580705341
AGL.JO,16252.006938547725,16100.053661341954
MNP.JO,38012.69912132714,37365.52042332222
RLO.JO,6802.617232759498,6696.317208835826
INP.JO,5215.20218123385,5165.087191300117
APN.JO,14369.595793776796,14572.925552884815
AGL.JO,30676.261505374478,30157.02060942887
CPI.JO,101517.89113491843,101032.28614746383
MNP.JO,38797.00033779384,37832.46490455675
BID.JO,26134.99195518624,26087.763097337447
GLN.JO,6474.893912638887,6520.121422867989
RLO.JO,6650.229069111636,6642.644170376734
GLN.JO,1865.7871158362468,1756.6531260759148
PRX.JO,74748.83678474557,71874.37585348636
SSW.JO,4123.602994521948,4318.732096610019
RLO.JO,5944.518515870077,5933.960279393388
EXX.JO,12713.100995438872,12317.421310639184
HAR.JO,4835.903877141956,4716.104435022591
MRP.JO,15434.37022195963,15244.832783498685
BID.JO,30650.836138769984,30872.65988922119
NED.JO,23536.188801728364,23257.36396648892
BHG.JO,53739.000149611384,53288.72214265168
DSY.JO,9907.335858580309,9719.947490971726
REM.JO,18387.952969173726,17793.503119155415
INP.JO,5244.0683822188,5175.316036242875
GLN.JO,4498.7348179190885,4505.760815217625
INL.JO,5867.027728745074,5941.2517470188905
NRP.JO,8993.817402506915,9052.147801870318
VOD.JO,10026.456053650989,10044.474588320358
GLN.JO,6822.220857120119,6683.36400945019
GLN.JO,5447.378871626221,5410.1660587750375
IMP.JO,6003.0154664578595,5815.806863816838
INP.JO,12485.451421003321,12155.87549683335
GRT.JO,2290.12473899917,2244.795310818707
NED.JO,17466.533327433484,17470.095295930267
AGL.JO,53471.42804904637,54038.52463859104
GFI.JO,4380.6435389518465,4372.528423359323
REM.JO,13574.911297792802,13523.432674788026
NED.JO,20197.484404990682,19906.20085781999
OMU.JO,888.1293323367127,864.0259663244633
DSY.JO,14493.103503867433,14312.22020725877
IMP.JO,9847.366867738005,10042.593595827115
RLO.JO,5279.257842374529,5276.8465513103365
SHP.JO,13716.262616685182,13984.565376078504
BVT.JO,21858.243638401127,21953.87752595946
MTN.JO,5990.288593879645,6046.170181652006
GRT.JO,1448.3653695731268,1426.5277079425437
EXX.JO,16616.23082896083,15693.79481989861
PPH.JO,2010.000036797901,1961.7339189244376
NRP.JO,9636.456196359735,9332.787451852286
BVT.JO,20783.829625993272,20379.25542993483
GFI.JO,12834.47107853119,13258.31789167758
GFI.JO,4470.924270437799,4644.798376290935
FSR.JO,5221.305111902053,5106.943282125241
EXX.JO,8610.606244297087,9480.9576915254
CPI.JO,99165.97826491087,96925.64018644881
KIO.JO,13203.871992665532,12611.556673157887
BHG.JO,53386.86378184706,53694.150745011866
GFI.JO,5596.446675071264,5454.197972281738
NED.JO,21555.23796015847,21117.97272705636
MNP.JO,35341.40554052801,34496.7024724232
BHG.JO,53119.000478144735,52545.143426489085
SLM.JO,6918.975543862092,6871.970166036277
REM.JO,13816.883750341105,13580.573666411481
MTN.JO,14537.650127652158,13924.410942087166
RLO.JO,6986.996013217446,7025.125596959813
APN.JO,33088.144781179726,33005.86100870324
HAR.JO,11757.293520724663,10962.559325360082
NED.JO,22631.831382713397,22357.94736542477
BID.JO,28661.994210332632,28130.39906496182
INL.JO,4766.672729522106,4728.436829014332
HAR.JO,8408.302926457429,7925.598757731379
KIO.JO,15461.674246157927,15641.431762710126
NPN.JO,97669.28119613824,88928.83462648874
SOL.JO,58849.73433656752,57697.771763921366
CLS.JO,30320.275904015405,28871.198328885483
SOL.JO,63107.75387793495,62768.01425790031
VOD.JO,9669.546880007802,9905.35288021207
CPI.JO,49862.758064206515,46078.779932690086
VOD.JO,12801.824110905756,12543.707228726824
SOL.JO,42140.29086427222,41399.35016693955
NPN.JO,381154.5991521543,365157.13680237904
BVT.JO,15474.906023010233,15684.835913435003
PPH.JO,1599.6982305412785,1580.7809332337147
GFI.JO,5036.932568316166,4957.310041425419
SLM.JO,8120.944416661747,7975.995660704095
NPN.JO,205504.99057550216,203426.23072570655
FSR.JO,7657.041791965021,7627.473812784883
GRT.JO,1157.6079112571565,1162.01020902243
BVT.JO,16156.935159012617,15953.549242751906
ANH.JO,142692.424802728,140288.71378581878
INL.JO,5310.272966046701,5154.345928825671
MRP.JO,20786.749652978677,20414.147359766535
VOD.JO,12497.228579121176,12658.038024494075
DSY.JO,12391.668761570227,12016.00630964259
IMP.JO,11917.267719265044,11797.190704941851
NED.JO,20521.790649916133,20709.935689034057
EXX.JO,7019.829511559401,6840.717992008176
GLN.JO,11643.822210589424,11821.291403912008
AGL.JO,35863.862538068555,35702.950020361575
AGL.JO,53893.10601760063,52949.094017373514
FSR.JO,6486.023833489977,6328.846538103477
AMS.JO,113597.55769064672,113629.44993867258
HAR.JO,6263.485848928569,6178.038790424063
RLO.JO,6050.099007668308,5993.671144477325
SHP.JO,13883.059641112892,13597.49263566802
VOD.JO,14398.277427195106,14468.029889873927
INL.JO,13640.70214209333,13648.641356334323
AGL.JO,29181.36311743504,28374.17190618737
BTI.JO,65677.08585389075,65284.439243805245
SHP.JO,26273.609760583204,26065.39529592474
RLO.JO,6944.199615906604,6939.546537441609
CLS.JO,9161.600699608825,9041.817278923758
BVT.JO,21051.584269768126,20569.798073991846
APN.JO,32064.251206186367,30838.520933481865
DSY.JO,14324.149115295559,14150.28323911375
DSY.JO,15296.88670736211,14882.949986520225
SHP.JO,16824.300804004044,16863.928251747653
FSR.JO,4107.219224854271,4117.322703800659
SLM.JO,7320.673206878826,7249.587893792894
ABG.JO,15427.086737445556,15206.015282521024
PPH.JO,2169.590795548276,2162.03335659422
KIO.JO,61216.7169242123,61653.929109601544
ABG.JO,15386.329376691021,14906.790625724941
CLS.JO,20766.387063872244,20413.653543828637
IMP.JO,3615.373648003543,3458.567814567309
APN.JO,14639.399414119252,14596.58050601813
HAR.JO,2791.2126471444635,2848.4626327904443
CPI.JO,86902.44486028573,86175.45120137138
CPI.JO,66084.93913977296,64097.30421649747
FSR.JO,6244.497972041747,6194.420024273102
BVT.JO,8007.699748310497,7976.196724147623
NED.JO,28499.58745680735,28455.354762769246
CLS.JO,28260.438579695765,27952.330447195563
AGL.JO,60677.292546595156,60183.97972521937
BVT.JO,7657.195361215428,7542.979573192053
SOL.JO,39129.66079753445,38091.222502400284
NRP.JO,11047.903469278039,10902.135752642584
NRP.JO,11439.801744379887,11499.98482940727
APN.JO,29115.53033176856,28548.401030172594
DSY.JO,17497.72626839808,17074.159733959357
GLN.JO,6651.808959499118,6650.628515518969
MTN.JO,12281.339665198791,11863.48127601225
MRP.JO,18116.34582190754,17929.87982246533
GRT.JO,2491.1936095789283,2493.830063425456
GFI.JO,5464.281643437054,5648.83663283697
SOL.JO,14647.915756466376,13988.86410955424
BVT.JO,26940.801788383516,26938.657535802227
VOD.JO,12607.855411578319,13009.222465782077
GRT.JO,2521.673534825852,2505.236543383377
MRP.JO,20854.73653798836,20792.361401059436
GFI.JO,15001.494772607955,14571.808749999444
FSR.JO,6056.016630818747,5909.385791036417
RLO.JO,6120.508894039594,6063.3187326055195
MNP.JO,42743.80133599229,42099.02674168954
AMS.JO,34978.14040745614,34728.62616521941
NED.JO,22463.67574955366,22127.70581780764
INL.JO,5457.298741194478,5503.276886657113
GFI.JO,3967.8566637692265,4134.3711113446025
ANH.JO,101289.23421725305,99897.72601783415
SBK.JO,13891.249865778957,13721.812719290729
ABG.JO,14691.026385027915,14645.633091717027
CLS.JO,16876.611790672992,16380.553528090124
AMS.JO,119145.60950555628,122448.0038881013
GFI.JO,5234.76659160071,5142.541563132007
BVT.JO,7888.066469439076,7728.094994964256
EXX.JO,19709.713695152892,20323.871631231737
CPI.JO,333957.7550242516,324279.1808285979
REM.JO,14984.64939737739,14751.66211508133
CLS.JO,39983.68462537404,38834.13432956161
MNP.JO,35586.10584822716,35088.57675424754
BVT.JO,14761.320339942758,13642.995860514959
SSW.JO,5569.605833853761,5900.304440502877
MTN.JO,8453.627974757434,8380.41076810562
SLM.JO,6927.3760289801285,6914.788776406902
BID.JO,32494.168166646734,32350.405610460788
KIO.JO,61282.009337371106,57139.58731668443
BID.JO,26289.775521985255,26210.134841659106
EXX.JO,16972.587854544396,16640.95301341556
MRP.JO,17752.664148889948,17298.952009746165
SOL.JO,47613.47492388525,46716.616096973885
ANH.JO,110657.08553652884,105569.02976458333
INP.JO,4600.563882285205,4508.751450462325
EXX.JO,14101.348528942324,13944.214224761236
MNP.JO,41981.31593956007,41937.88492010604
MNP.JO,41498.60100615409,41526.79321806622
KIO.JO,36364.438078961575,34986.26834308881
APN.JO,17668.252229874488,17380.53243533976
BID.JO,27592.92786741443,27400.945482611656
HAR.JO,7538.4489452151065,6759.296123477136
AMS.JO,32986.25341736298,33586.522055151756
CLS.JO,9005.91410845166,8925.65915796248
SHP.JO,21017.112932995078,20809.197060515522
IMP.JO,10144.986048259976,9774.763789851262
MNP.JO,30908.88447929587,30658.940450274153
HAR.JO,6315.955917014846,6110.277715607546
INL.JO,4868.670477540349,4891.514142931905
CLS.JO,29633.476714581368,29124.93934301217
OMU.JO,866.8005960594869,815.5006653736436
ABG.JO,14323.825940224808,14160.655936958268
GFI.JO,7661.744326767446,6803.53669339246
NED.JO,23050.941883189662,22876.209870581282
OMU.JO,1585.6856607668378,1555.4639882162446
NRP.JO,10805.300993871873,10794.875885340965
GLN.JO,4346.744171960396,4291.343198185379
DSY.JO,13737.701005262616,13599.354881842273
SHP.JO,16512.572129810695,16231.083456565537
REM.JO,11347.257674797525,11437.095558887057
GFI.JO,5946.335960335142,5712.3794445695385
RLO.JO,6937.23248466682,6947.634640422155
INL.JO,12555.362670913106,12403.874997979496
GLN.JO,4210.752445996681,4297.470437131182
MNP.JO,35802.80118992145,35186.02487426973
SBK.JO,14328.719813774458,14337.196885019077
GFI.JO,4051.593050928055,3961.9462017801416
INP.JO,3408.7332099466294,3355.6478127783557
AMS.JO,168422.55521688188,162539.72621093175
CLS.JO,20810.160359405098,20867.458986989222
NRP.JO,10869.67990123559,10722.39104195652
NED.JO,20979.055244568153,20554.095122839237
BID.JO,30113.24258666858,30112.18285466358
FSR.JO,4340.424374585651,4279.910206286731
NPN.JO,208696.5564632099,207330.81951548532
APN.JO,17137.58985588525,16991.669263856485
HAR.JO,2742.1479283272147,2830.296278867647
HAR.JO,3398.355666568479,3236.848429396852
IMP.JO,6913.590278153509,6809.843888881122
SHP.JO,25347.769048968446,25185.76354467997
AGL.JO,20108.19971411538,18560.868877011333
INP.JO,11006.701403778627,10794.171016224425
EXX.JO,17113.43196049245,17513.134717219215
SOL.JO,44282.60981597687,43588.15126671735
NRP.JO,9189.018765133309,9138.614454243447
BID.JO,43798.80371427909,43965.778243914254
OMU.JO,1334.9711905909753,1278.4738384591365
RLO.JO,8068.834571198662,8095.174441572861
GRT.JO,2455.476759225567,2430.2524797551455
NED.JO,21319.232124932052,21654.71849936567
INP.JO,4375.637248402811,4349.502769391649
NPN.JO,259815.76654159604,263206.4127033381
BTI.JO,65801.39008591126,65528.02600142278
AGL.JO,13469.753058102593,13769.25108011972
BVT.JO,16972.925585299672,16855.031731240044
INL.JO,8188.400369595038,8196.266946441145
VOD.JO,15457.726322151255,15313.243803455029
RLO.JO,3862.3359049883834,3833.1753438178816
REM.JO,16210.160858215473,16017.923780214158
EXX.JO,10391.334047709897,10118.020860392862
VOD.JO,14470.329962625168,14440.26337059401
KIO.JO,45248.43775069586,45680.224508781575
EXX.JO,7836.106273578553,7989.189232900462
SSW.JO,4267.918404120391,4264.215738997921
INL.JO,13229.23727986496,13092.929231862538
SLM.JO,5463.422832524753,5542.8203273947
CLS.JO,23892.638385684346,23961.02202676353
GFI.JO,5308.587368790144,5279.20379701427
EXX.JO,15040.6568260162,14919.211277719003
INP.JO,4883.229512665042,4791.784176208661
DSY.JO,15051.044570306667,14786.146175408621
DSY.JO,13701.31516603692,13301.856144403982
HAR.JO,11944.251306375656,11608.632269030888
SBK.JO,22868.241953392047,22749.43917834945
REM.JO,11243.41604908256,11088.959629578283
PRX.JO,65437.912369266276,64964.4758817223
KIO.JO,47907.73406157853,46476.96635895619
NRP.JO,7905.0478059205625,7798.67205333992
AMS.JO,28822.583683393077,28750.615874903622
RLO.JO,6361.95359567742,6320.844430964411
RLO.JO,5069.6181775691,5188.33161342347
BTI.JO,56348.43731549301,55068.50925033004
MNP.JO,36964.17219581385,36681.57131027873
KIO.JO,37669.481599684405,36887.09342854098
RLO.JO,6127.60650876243,6104.53652950059
MTN.JO,13682.668739858009,13364.645439035789
EXX.JO,16712.39621817265,16375.89261182409
RLO.JO,7185.061512130895,7112.843586683448
GRT.JO,1405.531868650913,1403.5458669170425
SSW.JO,3381.4375086095088,3246.2868131473506
INP.JO,4674.693454867142,4672.252746951359
MTN.JO,9025.147569563786,8741.361372531333
MNP.JO,20891.580153796138,20561.424659251075
ABG.JO,17767.27175743319,17597.802099397406
DSY.JO,11510.61030853115,11457.181882122431
CLS.JO,9535.790912734636,9443.253264376239
DSY.JO,17403.252174910565,17189.229096594907
SSW.JO,4396.855508246873,4280.336470813031
REM.JO,13118.058670506725,13229.197137428942
APN.JO,23005.755449825083,22593.843775919056
BVT.JO,13970.53711529207,13194.227039482983
MNP.JO,46191.98487337516,45996.27611984033
RLO.JO,6910.2320806798525,6933.905155849003
SLM.JO,5476.8876982847,5446.653178731096
AGL.JO,54726.63338027196,54130.34627194831
RLO.JO,3731.5275789354178,3720.827855284822
SLM.JO,7668.3751502193045,7870.995844961144
IMP.JO,3651.2771599209364,3693.3874057746752
SLM.JO,5323.474092886259,5137.589175978734
KIO.JO,70756.6548538144,67774.61292410397
IMP.JO,15714.393950999978,15690.77399535652
IMP.JO,7400.294869307051,7395.344868850877
MNP.JO,33816.199018441024,33005.05476369755
NPN.JO,167698.60711630224,167673.21602744563
MRP.JO,15573.16618251169,15915.480564887315
CLS.JO,29733.52065513516,29203.446462565335
BVT.JO,19410.41582872201,19365.588938399687
GRT.JO,1408.5202771727986,1430.8905357885856
HAR.JO,2588.34325051597,2355.7358567038973
CPI.JO,166863.94397928778,165423.5793467332
HAR.JO,6867.602425885827,6967.290110870446
ANH.JO,121064.5078859143,120482.24379190966
INP.JO,5184.289478535065,5195.511898960802
AMS.JO,37394.72229911544,37224.457843348384
ANH.JO,117990.181138532,119676.18333571847
AMS.JO,34241.70627732214,34953.413128474844
INL.JO,6134.213781832252,5854.866797301336
GRT.JO,2459.3010031188683,2468.250820600559
AMS.JO,169722.56837041673,160618.1323389364
RLO.JO,6493.176277025399,6504.8717176378705
HAR.JO,4769.040025036476,4442.24005726299
AMS.JO,118238.13207892723,119980.81197523976
AGL.JO,27802.961988780848,27400.761007511228
CLS.JO,7833.407652595801,7627.238029907559
KIO.JO,27765.308456697097,28067.549237814037
CFR.JO,307378.56053492613,308500.8433673177
MRP.JO,14125.75209218642,14274.843478069917
NED.JO,21354.50336418947,21403.43651974958
NPN.JO,146672.57657452114,141285.93057199637
ABG.JO,16792.45491520129,16703.28690113686
CPI.JO,219801.23028411137,219445.40012070726
NRP.JO,13270.899653491446,12999.038564703455
