StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
NRP.JO,-88.78105,-89.11628,2.0,1.1949478
REM.JO,-77.00133,-88.62166,1.0,0.9824549
RLO.JO,89.53974,89.24101,1.0,1.1113205
SBK.JO,89.842445,-9.438976,1.0,1.099148
SHP.JO,88.31422,-89.62742,1.0,1.076903
SLM.JO,-86.98191,89.04574,1.0,1.0329016
SOL.JO,-89.96995,-89.94202,1.0,1.014258
VOD.JO,-89.391075,-88.92035,1.0,1.1458403
ABG.JO,-88.7196,89.836655,2.0,1.0534563
AGL.JO,89.94563,89.824776,1.0,1.0378916
AMS.JO,-89.921455,-89.982,1.0,1.0498884
APN.JO,84.80369,-89.88042,1.0,1.091877
BTI.JO,-89.93238,89.75291,1.0,1.0316662
BVT.JO,-63.435658,-72.44625,1.0,1.108231
CLS.JO,88.66692,89.78811,1.0,1.0966607
CPI.JO,-89.95988,89.84626,1.0,1.0286227
DSY.JO,-89.52895,-88.124565,1.0,1.017248
EXX.JO,89.93852,-89.40006,1.0,1.1220633
FSR.JO,-88.97543,89.031296,1.0,1.1915019
GFI.JO,89.83362,89.83707,1.0,1.0634998
GLN.JO,89.660965,89.54181,1.0,1.1350687
GRT.JO,-87.389496,88.46892,1.0,1.3007091
HAR.JO,89.00044,89.44387,1.0,0.96285176
IMP.JO,89.71196,-89.61541,1.0,1.0421227
INL.JO,88.49024,-88.52174,2.0,1.22265
INP.JO,89.038666,88.583305,2.0,1.2289634
KIO.JO,89.93243,-89.09782,1.0,1.0365665
MNP.JO,-89.02344,-89.52248,1.0,0.9946502
MRP.JO,-89.895905,-89.86714,1.0,1.0636114
MTN.JO,-89.703606,-89.78475,2.0,1.1717091
NED.JO,-89.73583,-89.76172,1.0,0.97682714
NPN.JO,-89.97483,-89.96095,1.0,1.0112523
NRP.JO,-88.78105,-89.11451,2.0,1.1952348
REM.JO,-89.63643,-88.621956,1.0,0.98248744
RLO.JO,-88.02215,89.241066,2.0,1.1112068
SBK.JO,89.48904,-3.1840665,2.0,1.0993116
SHP.JO,-89.807816,-89.6277,1.0,1.0768722
SLM.JO,-88.95655,89.045044,1.0,1.0328575
SOL.JO,-89.87885,-89.94207,1.0,1.0141522
VOD.JO,-89.723206,-88.92294,1.0,1.1455173
ABG.JO,89.67926,89.83674,1.0,1.0537441
AGL.JO,89.92076,89.82494,1.0,1.0379459
AMS.JO,89.96537,-89.982,1.0,1.0498774
APN.JO,89.69294,-89.88044,1.0,1.0918434
BTI.JO,89.977486,89.75098,1.0,1.0315562
BVT.JO,89.58744,-72.63468,1.0,1.1082163
CLS.JO,89.909515,89.78811,1.0,1.0966487
CPI.JO,-88.686844,89.84584,1.0,1.0285959
DSY.JO,87.47317,-88.14209,1.0,1.0169855
EXX.JO,89.8934,-89.39644,1.0,1.1224728
FSR.JO,88.42108,89.02953,2.0,1.1911292
GFI.JO,89.74188,89.83716,2.0,1.0636284
GLN.JO,89.76059,89.54189,1.0,1.1351206
GRT.JO,77.86921,88.46848,2.0,1.2997038
HAR.JO,89.34375,89.44415,1.0,0.9630663
IMP.JO,89.813896,-89.61507,1.0,1.0421612
INL.JO,89.75158,-88.51912,1.0,1.2229125
INP.JO,89.770836,88.58552,1.0,1.2292573
KIO.JO,-89.52536,-89.09287,1.0,1.0366426
MNP.JO,89.94619,-89.52364,1.0,0.99462396
MRP.JO,89.53994,-89.867256,1.0,1.0635188
MTN.JO,-89.89333,-89.78445,1.0,1.1720328
NED.JO,89.544365,-89.76191,1.0,0.97686815
NPN.JO,-89.998116,-89.961,1.0,1.011226
NRP.JO,89.177574,-89.11286,1.0,1.1955901
REM.JO,-85.912346,-88.62506,1.0,0.98227376
RLO.JO,-88.02215,89.24168,2.0,1.1113521
SBK.JO,89.48904,8.55761,2.0,1.0996128
SHP.JO,89.52618,-89.62817,1.0,1.0768093
SLM.JO,88.37601,89.044205,2.0,1.0327852
SOL.JO,89.91965,-89.94209,1.0,1.0141267
VOD.JO,-89.82967,-88.926674,1.0,1.1451057
ABG.JO,89.82057,89.83669,1.0,1.0537437
AGL.JO,-89.68994,89.82518,1.0,1.0380486
AMS.JO,-89.92935,-89.981995,1.0,1.0499251
APN.JO,89.31222,-89.88044,1.0,1.0918558
BTI.JO,89.94658,89.750175,1.0,1.0314802
BVT.JO,89.65593,-72.836235,1.0,1.1082044
CLS.JO,89.87845,89.78827,1.0,1.0967572
CPI.JO,89.98116,89.84579,1.0,1.0285832
DSY.JO,89.5847,-88.14539,1.0,1.0167905
EXX.JO,-89.85696,-89.393745,1.0,1.122774
FSR.JO,88.42108,89.02991,2.0,1.1912532
GFI.JO,89.74188,89.8374,2.0,1.0640898
GLN.JO,89.640396,89.54217,1.0,1.1353298
GRT.JO,77.86921,88.468185,2.0,1.2991252
HAR.JO,88.408325,89.44442,1.0,0.96317065
IMP.JO,-89.61444,-89.614685,1.0,1.042285
INL.JO,89.558586,-88.516525,1.0,1.2231324
INP.JO,89.57243,88.58853,2.0,1.2296329
KIO.JO,-89.91113,-89.09226,1.0,1.0366715
MNP.JO,89.8254,-89.52198,1.0,0.99470735
MRP.JO,89.78315,-89.86724,1.0,1.0635297
MTN.JO,89.867134,-89.784805,1.0,1.1717013
NED.JO,89.863846,-89.76202,1.0,0.9768644
NPN.JO,-89.97568,-89.96108,1.0,1.0111349
NRP.JO,89.607544,-89.1134,1.0,1.1955994
REM.JO,89.489716,-88.62965,1.0,0.9820137
RLO.JO,88.16934,89.24235,1.0,1.111573
SBK.JO,89.838005,16.8122,2.0,1.099896
SHP.JO,89.89537,-89.628105,1.0,1.0768054
SLM.JO,88.37601,89.046745,2.0,1.0330187
SOL.JO,89.91388,-89.942055,1.0,1.0141679
VOD.JO,89.72298,-88.93062,1.0,1.1446711
ABG.JO,89.890144,89.83668,1.0,1.0536982
